ID_NBH,ID_VOUCHER,NGAYDANGBANV
6687,888,3/31/2021 6:09
6688,2037,5/22/2020 3:34
6692,3855,3/5/2022 8:33
6695,3128,3/6/2021 17:23
6696,20,6/18/2020 0:12
6697,3270,1/11/2020 7:41
6698,3241,2/25/2021 2:24
6702,3136,5/19/2022 8:06
6704,1737,12/5/2022 21:37
6706,3365,9/19/2021 21:04
6707,2775,11/9/2020 19:22
6708,1541,10/7/2022 19:43
6710,371,6/14/2021 8:29
6711,1891,3/16/2022 20:23
6712,3942,4/29/2021 18:32
6713,3746,2/6/2022 0:39
6714,3330,3/1/2020 13:58
6716,2310,7/12/2021 12:26
6717,3663,3/9/2020 15:06
6718,199,9/24/2022 18:04
6720,2749,2/7/2022 16:03
6724,3182,1/31/2022 11:42
6725,3927,10/10/2020 0:30
6726,1305,6/5/2021 14:27
6728,2894,3/7/2021 9:54
6729,3857,12/14/2020 22:46
6731,3809,1/13/2022 7:04
6733,2535,10/19/2022 17:25
6734,2376,7/8/2020 0:47
6736,3640,2/8/2022 7:08
6738,3940,6/10/2022 2:39
6739,1608,1/12/2022 5:23
6740,1508,9/24/2022 16:38
6744,1605,6/1/2022 20:33
6745,2883,3/27/2022 20:01
6752,1750,6/29/2022 11:01
6753,163,7/8/2020 2:50
6754,280,10/12/2021 0:28
6755,1070,9/25/2021 18:07
6757,3943,4/5/2020 2:29
6759,3008,2/17/2021 18:13
6760,3186,10/23/2021 18:57
6762,3016,10/23/2022 6:13
6763,1045,1/9/2021 4:51
6764,698,1/21/2020 18:05
6772,1025,7/10/2021 16:17
6776,2561,8/30/2021 12:56
6778,459,3/12/2022 18:11
6780,1036,12/27/2022 6:16
6782,3903,5/19/2022 12:45
6784,1047,3/29/2021 0:28
6785,129,12/28/2021 9:45
6791,3773,1/21/2022 13:39
6795,2326,8/28/2021 20:46
6799,2447,11/28/2021 19:12
6800,488,12/7/2022 0:35
6801,3266,3/20/2021 0:30
6806,1871,3/19/2022 16:37
6807,60,12/5/2020 15:58
6811,1276,5/3/2022 13:37
6813,1130,12/5/2021 21:28
6814,804,11/8/2020 19:35
6815,2905,3/21/2022 19:10
6818,3112,3/26/2021 17:21
6820,3367,2/4/2020 0:11
6821,2193,6/25/2022 11:33
6822,3400,1/19/2022 18:24
6825,2611,2/5/2021 9:52
6826,3288,6/10/2020 1:50
6827,2192,1/21/2021 6:21
6829,765,1/11/2020 10:27
6831,383,7/17/2021 3:21
6833,709,9/1/2022 4:37
6834,2276,12/25/2021 19:51
6835,2831,12/31/2021 14:01
6836,396,3/13/2021 4:15
6837,1150,9/18/2020 20:45
6838,108,6/26/2020 11:45
6839,2278,6/28/2022 13:21
6843,3012,9/2/2021 12:59
6845,3541,2/8/2022 8:51
6846,2657,12/9/2020 4:52
6849,694,10/13/2021 4:00
6852,306,9/18/2020 8:54
6853,11,7/7/2020 18:19
6854,1494,5/31/2020 14:27
6856,3439,2/4/2022 17:16
6859,1686,1/23/2021 9:38
6861,3556,12/12/2022 16:41
6862,2653,12/31/2020 23:42
6866,1992,7/5/2020 16:32
6867,665,12/15/2022 3:26
6869,2326,12/31/2022 4:58
6870,1815,4/16/2022 9:04
6872,1542,7/31/2021 12:40
6874,206,2/3/2020 16:50
6877,2575,8/19/2022 21:21
6878,595,7/12/2020 9:21
6881,1479,12/25/2022 14:06
6884,3774,12/25/2020 10:56
6885,3668,3/6/2022 12:27
6887,3443,2/14/2021 13:30
6888,374,11/10/2022 23:13
6892,2761,6/3/2021 10:20
6895,2119,11/6/2022 19:04
6898,178,4/5/2020 2:41
6899,975,3/17/2022 23:14
6901,103,4/15/2022 13:46
6902,2384,1/8/2022 20:02
6904,2862,2/6/2022 6:34
6906,23,3/18/2022 16:30
6907,2274,6/22/2022 9:00
6908,3932,12/8/2020 9:31
6910,438,8/8/2020 13:42
6912,2196,4/22/2022 19:49
6913,727,10/7/2021 5:14
6915,3863,1/5/2020 6:57
6916,2162,6/10/2020 17:31
6921,3913,8/17/2021 23:08
6925,2692,5/1/2022 11:44
6927,855,2/2/2020 17:17
6928,2294,2/3/2020 6:46
6931,1050,8/9/2020 8:46
6933,3564,5/17/2020 7:09
6935,1757,5/5/2020 20:01
6937,774,8/27/2022 14:45
6938,3666,9/14/2022 21:31
6940,3788,1/10/2021 10:37
6943,3931,8/2/2022 5:26
6944,2488,9/29/2021 10:39
6949,2854,3/4/2021 22:00
6950,411,6/10/2021 22:41
6955,2360,7/2/2022 13:52
6957,3454,10/29/2021 5:35
6959,3870,11/6/2022 19:03
6963,2787,5/10/2021 19:06
6964,2356,9/3/2022 1:26
6965,369,4/12/2020 21:56
6967,1914,1/24/2020 13:58
6968,639,3/8/2020 17:35
6969,2525,2/23/2021 13:06
6970,3251,3/5/2022 23:37
6972,44,7/4/2020 23:41
6974,2204,8/23/2021 1:59
6975,3408,6/14/2020 22:55
6977,1544,11/30/2021 23:43
6979,1166,8/10/2022 6:12
6980,68,1/8/2021 23:07
6985,3317,1/28/2021 6:58
6991,7,7/5/2021 0:50
6992,3570,5/17/2022 13:28
6993,3280,7/5/2022 23:47
6996,3620,2/28/2022 20:05
7000,3455,11/28/2022 13:22
7002,2581,1/7/2022 0:56
7006,1830,1/14/2021 19:29
7009,823,3/18/2022 18:05
7010,3022,7/25/2020 22:39
7011,1848,1/18/2020 5:24
7014,3445,9/21/2022 12:16
7016,568,3/23/2021 6:07
7017,2144,3/25/2021 3:51
7018,3706,5/15/2020 7:43
7019,2939,8/21/2021 14:22
7020,2352,3/11/2021 13:21
7021,2833,11/16/2022 0:15
7023,887,4/8/2021 5:49
7024,3219,4/7/2022 22:02
7026,168,6/19/2022 21:07
7028,1365,5/8/2020 16:07
7029,2417,1/3/2020 17:32
7030,3958,5/27/2022 16:00
7031,2379,5/31/2020 2:20
7033,2977,6/19/2021 10:31
7037,3596,3/13/2021 2:02
7038,432,3/29/2020 23:23
7039,1511,9/25/2021 7:46
7042,1425,12/13/2021 4:36
7043,222,7/30/2020 8:17
7044,3693,7/24/2021 20:17
7046,554,9/6/2022 1:58
7048,590,6/4/2020 8:46
7049,3374,4/3/2021 6:29
7050,2217,11/27/2022 23:31
7051,514,11/9/2020 16:25
7052,33,2/22/2021 21:53
7053,2404,8/5/2022 23:32
7054,2536,5/7/2021 12:13
7058,584,2/21/2020 5:10
7061,73,10/3/2022 17:53
7063,2014,4/23/2022 7:51
7064,3648,10/3/2020 20:18
7065,2892,6/27/2020 5:33
7067,743,4/14/2020 1:06
7070,3116,8/20/2022 6:50
7071,3096,5/25/2020 8:19
7074,1927,8/24/2020 18:09
7076,3027,10/30/2021 23:48
7080,1687,2/23/2021 1:03
7081,1313,7/3/2021 13:05
7083,2813,2/5/2020 14:44
7084,582,7/8/2021 14:11
7085,2108,10/18/2021 5:33
7087,2766,2/4/2020 19:50
7088,1634,8/12/2021 1:37
7089,3054,5/14/2020 18:00
7090,1897,10/26/2022 14:57
7091,617,11/23/2020 5:34
7092,1097,8/31/2020 3:19
7093,407,10/11/2022 2:41
7094,1984,12/14/2021 16:37
7098,2213,8/18/2022 12:18
7099,1849,6/15/2021 1:55
7100,309,1/5/2020 10:09
7103,1901,10/24/2020 17:58
7106,3917,1/21/2022 17:02
7109,633,4/9/2022 15:40
7110,3667,8/16/2020 2:53
7111,2562,6/3/2022 14:21
7112,3876,11/30/2021 10:30
7113,615,8/23/2020 6:37
7114,1453,6/23/2022 3:15
7116,1914,3/19/2021 3:59
7118,3961,4/4/2022 13:11
7122,2666,10/19/2022 2:06
7123,3473,5/8/2020 19:02
7124,2232,10/26/2020 3:12
7125,2439,8/31/2021 18:43
7126,2199,11/18/2022 8:34
7128,3861,5/23/2022 13:59
7130,2653,4/22/2020 23:34
7131,3168,10/19/2020 0:49
7133,99,10/13/2021 21:45
7134,3869,3/11/2021 23:45
7143,2781,12/28/2022 0:44
7144,1962,9/14/2022 19:23
7146,24,10/20/2022 23:15
7149,1301,3/11/2021 2:48
7152,2285,8/23/2020 15:39
7153,1919,10/1/2021 18:53
7155,1703,12/1/2020 22:41
7156,2599,12/11/2022 19:27
7157,3323,3/6/2022 14:35
7158,735,3/26/2020 14:16
7159,687,12/28/2022 2:54
7162,3625,7/30/2021 10:58
7163,760,9/4/2022 8:18
7164,3558,7/24/2020 12:35
7167,2881,3/1/2022 14:24
7170,1990,1/27/2021 2:37
7171,273,9/4/2022 22:00
7172,1154,8/19/2021 22:39
7177,3636,6/2/2020 2:44
7178,2722,6/2/2022 13:21
7179,2526,7/15/2021 1:20
7182,475,12/28/2020 13:30
7183,3969,4/28/2021 16:14
7188,2940,1/28/2022 20:47
7190,349,12/8/2022 14:15
7191,317,9/9/2022 13:58
7193,486,11/6/2020 6:35
7196,2190,2/10/2022 9:57
7197,3947,9/2/2021 21:23
7202,2933,3/23/2022 8:13
7203,2551,2/15/2021 4:09
7204,3524,10/1/2020 10:03
7206,1333,9/15/2021 5:22
7208,2408,11/9/2022 8:17
7210,2600,6/13/2021 3:10
7217,3121,1/12/2021 9:49
7220,799,6/24/2020 5:01
7221,254,3/11/2020 20:17
7224,722,12/8/2020 9:23
7225,1089,12/3/2022 23:26
7229,1233,8/7/2022 14:14
7231,1840,9/3/2021 6:38
7238,509,1/2/2021 6:52
7239,1116,6/19/2020 5:38
7244,3871,4/23/2021 10:31
7247,3399,7/6/2021 12:57
7248,3976,2/24/2021 21:38
7249,1460,5/16/2020 23:09
7250,3220,1/11/2020 16:06
7253,247,11/18/2021 16:40
7254,998,10/15/2020 15:58
7255,375,11/16/2022 8:58
7257,230,8/31/2022 20:41
7258,1391,4/17/2022 23:07
7259,3046,5/8/2022 13:14
7261,2170,1/7/2021 18:58
7263,3476,7/31/2022 17:13
7266,2107,12/23/2021 17:56
7271,360,8/6/2022 23:10
7272,773,9/17/2021 19:24
7274,3238,2/7/2022 23:55
7276,2307,7/19/2022 7:12
7277,219,8/6/2021 23:53
7278,2303,2/9/2021 8:57
7281,3158,8/2/2020 1:19
7283,1792,6/29/2020 16:26
7286,3651,1/13/2020 22:45
7290,1497,4/14/2020 18:57
7291,3152,5/13/2022 8:50
7293,1574,5/1/2022 21:49
7294,3536,6/8/2022 5:38
7296,2604,2/14/2021 4:41
7297,2322,5/21/2021 2:23
7299,202,4/7/2022 16:30
7302,1176,10/25/2021 4:58
7308,2897,9/4/2021 21:47
7309,265,6/16/2020 5:19
7310,311,5/2/2021 12:41
7311,3668,8/10/2021 6:33
7312,1726,1/9/2021 21:37
7313,869,12/17/2022 14:43
7314,3739,9/12/2021 2:52
7315,1951,5/24/2022 22:22
7316,2342,11/3/2021 7:43
7317,3807,3/13/2020 15:52
7318,3912,10/23/2020 22:27
7319,3604,1/30/2020 5:07
7321,1381,5/5/2022 19:00
7322,3529,10/7/2021 1:35
7323,379,1/14/2021 1:16
7324,933,6/29/2020 16:26
7325,2854,11/11/2022 3:13
7327,1923,2/28/2022 3:41
7328,3398,6/21/2021 6:51
7330,701,7/6/2020 17:24
7334,817,2/20/2021 6:23
7336,1242,2/19/2021 16:26
7338,3813,8/15/2022 17:28
7342,1249,1/1/2021 14:28
7343,483,11/30/2020 23:59
7348,2932,6/12/2021 2:55
7349,3734,1/25/2020 1:57
7352,2113,7/2/2022 14:31
7356,792,9/1/2022 23:45
7357,3381,5/20/2021 5:11
7358,3264,9/15/2020 0:35
7360,2789,3/22/2022 3:38
7361,3404,2/16/2020 4:00
7362,927,3/21/2020 3:49
7363,2356,10/12/2021 20:16
7364,3107,9/16/2020 5:47
7366,3020,1/22/2021 20:13
7367,1269,10/16/2020 12:25
7369,2597,12/28/2021 2:22
7370,3681,7/30/2022 15:27
7371,3086,6/13/2022 18:39
7372,406,3/7/2021 15:04
7374,1930,2/9/2020 21:08
7375,641,8/25/2022 0:05
7376,2662,10/28/2021 1:20
7379,2383,12/16/2020 17:35
7380,1798,7/23/2021 6:30
7382,2650,7/28/2021 2:51
7384,3760,7/27/2020 10:19
7385,2659,10/2/2022 17:18
7387,2068,12/8/2022 8:21
7390,3823,5/28/2022 12:10
7391,1337,11/26/2020 12:49
7392,3759,12/21/2020 2:03
7393,3528,5/22/2020 3:30
7396,1656,4/29/2020 23:38
7397,187,12/29/2022 23:27
7398,907,7/23/2022 6:23
7400,785,4/5/2020 12:40
7402,813,4/14/2022 12:04
7403,1517,10/15/2022 12:01
7405,3050,1/1/2021 6:30
7406,2782,5/7/2020 16:17
7407,1101,9/16/2020 1:39
7408,2643,12/9/2022 1:06
7410,2725,5/16/2022 4:52
7411,3926,8/24/2022 11:17
7412,2590,2/16/2020 8:42
7414,3919,3/30/2021 1:27
7415,2077,10/19/2022 15:18
7418,1619,1/15/2022 21:27
7427,522,11/16/2022 21:06
7429,511,12/13/2022 8:32
7430,1926,3/17/2021 23:04
7432,1799,12/31/2022 20:16
7434,2809,1/8/2021 18:59
7441,1786,5/5/2020 22:54
7443,1160,4/27/2020 19:51
7445,630,4/8/2021 19:43
7448,112,4/4/2022 5:40
7453,3299,10/17/2020 11:38
7454,3890,2/29/2020 2:31
7455,1631,5/12/2022 5:34
7457,3514,6/29/2022 3:27
7458,3286,7/21/2021 16:51
7460,1344,9/17/2020 10:55
7461,2164,9/28/2020 2:21
7462,1821,3/11/2022 8:25
7463,1162,11/19/2021 7:31
7465,2046,3/8/2022 4:10
7467,3028,5/12/2020 17:25
7468,2565,6/20/2020 7:43
7469,2234,4/13/2022 7:31
7472,1518,2/4/2021 5:37
7473,3925,8/21/2020 21:32
7474,444,9/8/2022 9:02
7475,560,12/18/2021 22:45
7476,2641,7/22/2022 14:58
7477,2023,1/29/2021 9:25
7481,2207,8/17/2021 7:18
7482,2751,7/16/2022 0:43
7483,1043,11/21/2021 10:21
7484,2732,8/25/2022 20:27
7485,3223,12/21/2022 13:10
7487,2661,6/26/2022 12:22
7488,561,10/28/2021 10:10
7489,1009,5/9/2022 13:27
7493,3898,12/19/2020 23:29
7494,3844,2/26/2021 0:41
7496,987,11/13/2022 14:18
7498,749,11/3/2022 14:20
7500,340,8/7/2022 19:35
7504,3627,12/8/2022 0:00
7507,3773,11/23/2022 13:56
7508,29,11/17/2021 16:38
7509,2337,11/12/2021 1:43
7510,953,3/3/2022 10:18
7512,3634,9/13/2020 2:06
7513,3730,12/6/2022 14:37
7514,1450,12/12/2020 5:04
7515,281,1/15/2022 16:36
7517,2520,11/26/2021 3:17
7518,1571,9/15/2020 17:01
7524,533,7/13/2021 20:21
7525,2109,10/25/2021 14:55
7527,2335,9/9/2021 17:16
7529,74,10/9/2022 12:00
7531,3850,3/5/2022 21:47
7533,1141,7/5/2022 20:54
7535,3396,2/5/2021 3:05
7536,2236,4/12/2022 21:12
7541,507,1/10/2022 7:44
7542,3282,12/22/2022 14:22
7546,3371,6/10/2022 13:21
7547,2245,9/28/2020 10:34
7550,962,7/22/2022 7:04
7552,1011,11/5/2022 14:07
7553,1939,2/3/2020 22:19
7554,3799,1/3/2020 21:01
7555,2011,7/11/2022 10:16
7557,562,10/15/2020 16:58
7558,632,11/17/2020 11:51
7559,1363,1/8/2020 19:24
7564,918,7/9/2022 5:52
7566,2339,1/5/2022 11:52
7567,1795,4/21/2021 0:07
7569,1108,2/13/2021 8:44
7570,3963,2/2/2022 10:49
7571,3838,12/21/2021 19:51
7572,1126,4/10/2022 10:04
7575,563,12/10/2021 19:08
7576,2044,7/3/2021 14:18
7577,3027,4/19/2022 22:11
7580,580,3/7/2020 6:22
7581,424,1/1/2020 7:24
7584,1546,8/10/2020 7:57
7586,3641,12/13/2022 18:35
7588,840,6/16/2022 18:03
7589,718,11/22/2021 13:47
7590,3610,3/9/2022 5:46
7591,3712,1/26/2021 0:31
7592,495,2/5/2021 12:12
7593,2626,10/27/2021 9:09
7594,2741,10/23/2020 2:00
7595,3343,6/25/2021 7:15
7596,1625,9/5/2022 5:42
7598,2467,6/13/2021 16:00
7599,2567,1/16/2022 14:24
7600,3865,3/26/2020 17:26
7605,3833,9/13/2022 10:11
7606,3618,3/22/2021 3:42
7609,2923,8/1/2021 18:35
7610,2103,7/6/2020 2:02
7611,1237,12/8/2022 16:12
7612,704,7/29/2020 13:40
7614,2431,9/27/2020 5:06
7616,972,1/14/2022 13:12
7618,3768,9/1/2020 14:32
7620,3154,10/17/2020 7:48
7625,2159,5/22/2021 5:22
7626,771,4/5/2022 12:43
7628,1797,2/2/2020 2:03
7632,2808,6/15/2020 12:26
7633,3439,1/11/2021 0:54
7634,1879,6/12/2021 0:32
7638,1307,7/4/2020 5:01
7639,1442,1/25/2020 22:08
7641,2295,2/22/2021 3:24
7643,3397,10/6/2020 21:59
7644,1351,10/6/2022 11:14
7646,3974,1/15/2021 14:40
7649,2031,12/31/2022 17:29
7652,1539,12/20/2021 22:58
7653,776,4/28/2022 7:43
7654,245,4/7/2022 5:19
7657,2991,12/12/2022 23:15
7658,579,8/20/2021 16:46
7660,3970,1/4/2022 9:07
7665,3245,6/2/2022 22:05
7666,674,7/29/2022 10:29
7667,3327,10/17/2021 18:43
7669,2676,6/15/2020 1:51
7670,1079,7/31/2020 12:41
7673,3740,11/21/2022 8:58
7674,2172,9/19/2022 11:24
7675,803,8/6/2022 15:08
7676,366,12/2/2020 3:54
7677,2725,12/16/2022 7:39
7683,3553,7/28/2020 12:28
7684,1493,4/30/2021 1:10
7686,788,2/13/2021 3:29
7689,319,12/29/2022 16:46
7694,164,5/4/2022 17:18
7697,3328,9/17/2020 18:22
7699,3056,1/29/2021 20:21
7701,2618,6/6/2020 12:33
7705,2076,12/12/2021 14:28
7706,3262,9/9/2021 9:17
7707,1030,2/21/2020 4:29
7708,1027,9/24/2022 13:35
7709,755,7/7/2021 20:45
7711,426,9/13/2022 4:38
7714,2444,7/28/2020 4:20
7716,983,9/17/2020 21:36
7717,2002,1/8/2021 13:50
7719,1212,12/11/2021 3:28
7720,659,3/17/2022 6:13
7721,2453,12/18/2022 21:11
7722,2593,3/8/2021 19:39
7723,1182,8/9/2020 16:21
7725,1109,6/9/2021 12:35
7731,2465,8/2/2021 20:35
7732,2607,6/8/2022 22:25
7734,764,7/16/2021 17:14
7736,3465,4/20/2021 17:18
7738,1371,2/14/2021 15:14
7740,3025,10/9/2020 14:49
7745,1611,4/24/2020 5:56
7746,2944,4/13/2021 13:07
7747,1080,6/30/2020 10:09
7750,2459,9/19/2021 11:05
7751,2215,3/14/2021 3:01
7755,3836,5/26/2021 21:42
7759,1168,8/19/2021 1:57
7760,2397,6/10/2021 21:59
7763,3304,7/1/2022 11:50
7764,3343,10/15/2022 0:00
7765,2411,11/27/2022 5:30
7767,253,4/25/2021 12:23
7774,4000,3/28/2020 5:46
7775,2801,8/2/2022 3:29
7777,2864,5/20/2022 7:47
7779,2528,8/5/2020 2:45
7780,3049,3/26/2020 11:53
7781,3924,5/10/2022 3:43
7784,3762,1/17/2020 20:21
7785,3638,12/26/2022 12:51
7786,1675,1/23/2022 6:08
7788,1324,3/10/2022 22:01
7789,3070,3/30/2021 10:19
7790,456,7/1/2022 14:09
7794,991,8/12/2020 19:46
7797,1277,7/13/2022 3:24
7798,3914,1/9/2021 4:28
7799,2992,11/27/2020 20:45
7803,2413,8/10/2022 16:45
7805,367,5/26/2021 4:10
7806,1920,3/9/2022 8:13
7807,39,10/12/2022 4:32
7808,1591,5/14/2020 7:27
7809,1537,1/8/2022 22:25
7812,3803,12/4/2021 7:56
7813,316,10/1/2021 21:45
7814,3467,5/10/2020 23:32
7816,2030,9/26/2021 10:53
7820,3532,1/5/2020 21:59
7825,124,6/15/2020 16:37
7826,622,2/16/2022 21:11
7828,1054,1/1/2021 18:07
7832,3983,5/1/2021 6:57
7833,1032,9/30/2021 1:24
7834,1373,8/25/2020 20:44
7836,1504,3/24/2020 17:34
7838,3692,3/20/2021 0:26
7839,3842,10/9/2021 4:12
7840,1557,12/1/2021 15:53
7847,2948,9/18/2020 20:16
7848,2116,6/8/2022 18:10
7849,3134,9/8/2020 13:22
7850,166,7/8/2022 15:45
7853,538,11/15/2020 12:34
7854,204,12/9/2022 23:22
7856,3124,1/14/2022 11:27
7857,860,7/13/2021 22:08
7859,672,12/15/2021 18:00
7864,1175,6/12/2020 3:36
7866,2632,11/3/2022 12:37
7867,897,7/25/2021 15:00
7869,3860,5/15/2020 11:29
7872,3346,2/18/2022 15:25
7873,286,6/6/2021 18:48
7875,3809,2/3/2020 2:24
7876,738,9/15/2020 6:14
7878,3104,2/6/2021 9:27
7880,1357,8/30/2022 12:58
7881,664,1/25/2022 5:51
7882,3482,1/16/2020 8:28
7883,2851,6/29/2021 11:53
7886,3510,5/22/2022 5:21
7887,666,8/17/2020 3:01
7888,3783,1/13/2021 12:56
7892,394,1/12/2022 10:07
7896,2968,1/1/2020 22:35
7899,3065,8/3/2022 14:30
7901,3593,8/9/2022 9:51
7903,521,5/19/2022 21:51
7904,565,8/29/2020 21:53
7906,3007,4/1/2020 4:02
7908,746,1/11/2021 22:04
7910,3442,6/20/2022 2:07
7911,928,2/9/2020 17:17
7915,1369,9/19/2022 20:00
7916,1158,3/10/2020 0:36
7917,1349,6/6/2021 6:52
7921,3883,6/11/2020 10:52
7922,390,1/6/2020 17:40
7925,2354,5/18/2020 0:55
7926,3937,7/1/2020 10:38
7927,2585,3/12/2022 5:59
7930,30,1/22/2021 12:27
7932,2907,10/11/2020 20:29
7934,1881,2/8/2021 19:34
7935,210,12/28/2021 20:06
7936,2510,4/7/2021 19:53
7937,1148,11/13/2020 7:08
7938,2829,10/7/2020 13:06
7946,2706,10/24/2020 21:47
7947,2343,7/24/2021 15:10
7948,3294,10/14/2022 3:39
7950,1911,3/3/2020 2:24
7951,1749,4/30/2020 8:39
7955,544,12/3/2020 15:58
7956,2501,11/3/2021 19:49
7957,1843,1/28/2020 15:19
7958,3458,9/14/2022 1:56
7960,3016,10/19/2020 4:22
7961,2422,3/1/2020 15:58
7962,2336,3/31/2021 12:48
7966,3246,12/5/2020 11:37
7968,3194,4/19/2022 6:03
7969,1251,12/23/2021 19:02
7970,3142,4/4/2021 10:40
7973,1503,9/29/2020 18:18
7975,3114,10/28/2022 19:47
7979,3841,2/12/2021 8:12
7982,2425,5/4/2022 13:11
7983,2427,2/15/2022 20:39
7984,3949,5/10/2020 10:55
7985,1669,9/15/2022 15:24
7987,858,10/13/2021 20:15
7988,446,2/29/2020 17:34
7989,3962,12/13/2021 22:10
7992,1053,9/27/2021 11:20
7993,2244,11/1/2022 0:54
7994,328,6/28/2022 21:10
7996,3923,8/29/2020 0:27
7997,3576,5/27/2020 1:35
8000,27,4/29/2022 7:23
8001,662,10/2/2022 8:42
8003,895,12/13/2021 23:08
8009,572,12/7/2021 23:41
8011,3868,1/1/2020 14:59
8012,497,2/3/2021 17:02
8013,3427,7/13/2020 0:43
8015,3704,6/30/2020 10:22
8016,220,6/29/2021 13:09
8017,76,12/16/2020 14:38
8019,513,5/22/2020 2:59
8024,3314,10/30/2021 12:17
8025,1613,8/31/2020 18:47
8026,607,6/7/2021 11:04
8029,3221,9/9/2020 7:03
8030,2631,6/18/2021 22:13
8034,264,6/7/2022 1:46
8035,1566,4/3/2021 17:09
8036,213,3/14/2021 9:43
8041,2042,11/11/2020 17:14
8043,3540,12/1/2021 15:03
8044,417,8/7/2022 9:07
8045,2093,10/16/2021 23:35
8046,3582,12/30/2020 18:41
8049,540,12/30/2020 7:21
8051,1713,6/14/2022 6:51
8053,1535,3/14/2020 1:47
8054,2662,1/20/2021 17:28
8055,3984,12/14/2020 3:38
8056,2623,4/5/2021 9:10
8060,1885,5/29/2022 22:44
8063,1489,2/27/2020 17:39
8064,3865,5/26/2021 17:15
8066,3043,8/17/2021 14:02
8067,1912,2/5/2021 1:27
8068,3438,10/31/2022 6:42
8069,3358,4/14/2020 3:48
8071,1227,6/9/2022 4:43
8072,2241,9/22/2021 3:57
8073,574,3/21/2022 18:04
8074,480,12/14/2022 21:57
8079,3558,2/27/2021 20:14
8082,1280,3/21/2021 11:15
8083,1829,12/23/2020 0:00
8085,2491,7/28/2022 7:47
8086,2061,4/20/2022 17:21
8089,2034,5/25/2020 22:17
8093,3812,7/29/2022 20:06
8095,1100,8/18/2022 6:44
8097,936,10/14/2020 19:50
8099,2530,2/13/2021 12:25
8100,1729,8/11/2021 13:44
8105,1773,4/17/2020 2:38
8106,8,3/11/2020 8:19
8107,707,4/5/2022 19:43
8108,2291,10/22/2022 21:34
8109,1764,11/29/2020 22:42
8114,3354,10/20/2020 2:54
8118,86,10/8/2022 12:57
8119,930,9/16/2020 23:44
8120,2040,12/28/2022 20:54
8135,132,10/25/2021 18:27
8137,1204,4/22/2020 18:06
8143,2270,8/12/2021 3:14
8144,1510,9/7/2021 18:32
8145,2785,1/28/2020 20:25
8146,1822,3/19/2021 4:30
8147,3010,9/1/2022 23:51
8149,2267,9/29/2022 21:12
8150,3508,2/4/2022 3:27
8151,3405,7/26/2021 5:32
8156,1300,8/6/2021 22:12
8159,1073,3/18/2022 9:00
8163,3539,7/21/2021 11:51
8165,2287,2/9/2020 11:41
8167,1427,4/9/2022 5:56
8173,2861,3/26/2020 4:17
8174,409,8/20/2022 6:51
8180,1202,7/16/2022 10:09
8184,2101,12/16/2022 9:21
8186,3278,4/4/2021 4:30
8187,2469,3/27/2021 7:51
8189,3669,12/18/2021 0:32
8191,1450,10/5/2020 15:38
8197,2677,7/7/2022 23:25
8198,898,10/24/2020 3:51
8200,841,7/3/2021 16:14
8201,3710,8/13/2020 13:21
8203,2648,1/23/2020 10:03
8204,1741,11/10/2022 2:58
8208,3192,5/3/2021 7:56
8215,3122,11/28/2022 17:04
8216,2614,6/26/2020 16:53
8219,198,8/10/2021 20:31
8221,2259,8/25/2020 19:38
8227,3645,4/4/2021 4:01
8229,471,3/20/2021 23:53
8230,3103,9/29/2022 14:18
8231,3882,7/7/2020 23:38
8237,3977,6/27/2021 4:37
8240,3508,6/12/2020 7:25
8242,3437,5/14/2020 6:18
8243,1800,8/15/2020 21:31
8244,2178,6/19/2021 0:19
8248,1653,10/10/2020 1:34
8249,2070,11/8/2020 3:16
8251,1405,5/1/2022 17:41
8253,1445,11/7/2022 9:51
8254,418,10/30/2020 14:05
8257,3373,12/23/2022 7:23
8258,2694,2/23/2022 1:09
8259,2352,4/13/2021 0:45
8261,487,12/28/2022 1:39
8263,2612,6/27/2021 9:24
8267,2440,3/25/2022 12:45
8270,223,5/25/2020 12:58
8272,3602,3/20/2022 4:02
8274,1967,3/26/2020 18:15
8277,3503,4/18/2021 20:05
8279,1898,6/1/2020 5:18
8281,1167,11/10/2020 9:01
8282,1063,1/31/2022 2:50
8284,43,11/19/2020 3:25
8285,2546,11/5/2021 21:48
8287,1724,8/3/2020 4:16
8288,3995,10/30/2021 0:48
8289,3819,7/9/2022 6:52
8292,2164,12/9/2021 16:16
8293,3552,7/14/2020 13:00
8294,3457,1/7/2020 4:17
8296,290,2/1/2021 12:02
8299,853,7/20/2022 14:56
8300,502,4/29/2022 12:09
8301,3248,3/12/2020 9:48
8302,3021,6/6/2022 18:35
8304,3744,3/21/2021 2:08
8306,3234,12/3/2022 14:21
8307,839,8/10/2020 1:12
8309,3033,9/7/2020 8:39
8311,1732,11/27/2020 20:33
8314,1896,6/2/2022 12:06
8319,2866,12/20/2021 1:12
8321,602,9/11/2020 10:21
8322,460,9/25/2020 5:07
8323,1040,6/22/2021 2:34
8325,1809,4/9/2021 15:49
8326,445,12/29/2022 18:32
8328,2878,12/15/2020 18:10
8329,3889,10/23/2022 16:15
8330,1215,5/31/2021 2:17
8332,516,12/27/2021 22:10
8334,1093,6/21/2022 8:32
8341,3587,9/4/2020 21:18
8343,3015,10/5/2021 2:03
8344,2514,11/16/2021 10:33
8348,768,10/19/2020 15:18
8349,3342,3/28/2021 16:55
8350,3463,2/14/2022 7:50
