ID_DH,ID_SP,SL_SPMUA,GIA_SP
4941,3203,7,210000
4942,3365,3,372000
4943,3830,4,837000
4944,7160,2,1170000
4945,9261,4,274000
4946,6518,6,528000
4947,816,8,820000
4948,8485,5,2495000
4949,714,4,718000
4950,9403,3,416000
4951,2693,4,2697000
4952,5310,6,2317000
4953,4706,3,1713000
4954,8068,7,2078000
4955,797,2,801000
4956,3441,4,448000
4957,1258,8,1262000
4958,1756,8,1760000
4959,9137,6,150000
4960,1066,10,1070000
4961,8639,5,2649000
4962,2181,9,2185000
4963,1523,1,1527000
4964,2221,10,2225000
4965,5589,2,2596000
4966,1983,3,1987000
4967,3881,5,888000
4968,9544,1,557000
4969,9983,1,996000
4970,1743,9,1747000
4971,719,7,723000
4972,3529,6,536000
4973,4371,10,1378000
4974,2679,10,2683000
4975,6276,2,286000
4976,4593,8,1600000
4977,1878,2,1882000
4978,3877,5,884000
4979,1768,2,1772000
4980,7018,8,1028000
4981,4672,7,1679000
4982,1999,6,2003000
4983,1600,10,1604000
4984,2195,10,2199000
4985,4412,10,1419000
4986,8321,3,2331000
4987,8326,1,2336000
4988,5977,10,2984000
4989,2449,7,2453000
4990,7520,7,1530000
4991,290,10,294000
4992,4051,4,1058000
4993,6609,1,619000
4994,1525,2,1529000
4995,1349,2,1353000
4996,3993,4,1000000
4997,8882,2,2892000
4998,2762,5,2766000
4999,3158,7,165000
5000,5145,9,2152000
5001,7875,6,1885000
5002,7498,2,1508000
5003,9255,8,268000
5004,981,8,985000
5005,2156,9,2160000
5006,8474,8,2484000
5007,2561,4,2565000
5008,9671,10,684000
5009,7620,6,1630000
5010,7590,9,1600000
5011,4626,6,1633000
5012,9461,2,474000
5013,2519,4,2523000
5014,7971,8,1981000
5015,1012,8,1016000
5016,7260,2,1270000
5017,566,6,570000
5018,5114,2,2121000
5019,5031,3,2038000
5020,7242,9,1252000
5021,7563,3,1573000
5022,3194,4,201000
5023,4292,10,1299000
5024,7886,10,1896000
5025,18,4,22000
5026,4279,5,1286000
5027,3911,10,918000
5028,2328,4,2332000
5029,5928,7,2935000
5030,894,7,898000
5031,5036,3,2043000
5032,6965,6,975000
5033,3069,7,76000
5034,5213,2,2220000
5035,3037,6,44000
5036,6705,8,715000
5037,5900,10,2907000
5038,3860,8,867000
5039,98,2,102000
5040,8858,1,2868000
5041,9185,8,198000
5042,7270,10,1280000
5043,7828,5,1838000
5044,9852,6,865000
5045,4462,2,1469000
5046,1610,6,1614000
5047,5516,4,2523000
5048,5543,9,2550000
5049,784,2,788000
5050,4584,4,1591000
5051,3532,6,539000
5052,3557,8,564000
5053,9627,6,640000
5054,3125,7,132000
5055,8899,10,2909000
5056,7094,6,1104000
5057,2052,10,2056000
5058,2794,4,2798000
5059,4992,7,1999000
5060,2568,3,2572000
5061,6001,10,11000
5062,17,5,21000
5063,9379,7,392000
5064,4898,5,1905000
5065,8551,9,2561000
5066,9791,8,804000
5067,4865,8,1872000
5068,1767,3,1771000
5069,4506,1,1513000
5070,3857,4,864000
5071,6436,3,446000
5072,6967,9,977000
5073,1944,5,1948000
5074,4163,7,1170000
5075,5016,7,2023000
5076,3263,7,270000
5077,9974,3,987000
5078,9355,3,368000
5079,4906,7,1913000
5080,7878,4,1888000
5081,1093,9,1097000
5082,3854,3,861000
5083,621,4,625000
5084,2792,2,2796000
5085,9499,4,512000
5086,5381,5,2388000
5087,9814,10,827000
5088,3471,3,478000
5089,166,10,170000
5090,1086,4,1090000
5091,8083,6,2093000
5092,340,8,344000
5093,3969,7,976000
5094,5234,3,2241000
5095,5628,7,2635000
5096,9468,1,481000
5097,258,10,262000
5098,4733,4,1740000
5099,257,7,261000
5100,7356,9,1366000
5101,5936,3,2943000
5102,5601,8,2608000
5103,7363,2,1373000
5104,2891,5,2895000
5105,7745,9,1755000
5106,7595,1,1605000
5107,8845,8,2855000
5108,281,5,285000
5109,933,1,937000
5110,837,8,841000
5111,6528,2,538000
5112,9470,10,483000
5113,5550,1,2557000
5114,1095,1,1099000
5115,916,7,920000
5116,3850,4,857000
5117,3834,8,841000
5118,3660,4,667000
5119,4954,6,1961000
5120,6496,10,506000
5121,845,1,849000
5122,5305,4,2312000
5123,9074,2,87000
5124,9673,3,686000
5125,112,6,116000
5126,1359,6,1363000
5127,9865,8,878000
5128,6153,2,163000
5129,4766,1,1773000
5130,1932,2,1936000
5131,5878,1,2885000
5132,4885,9,1892000
5133,4938,8,1945000
5134,4083,1,1090000
5135,1974,10,1978000
5136,8861,1,2871000
5137,1702,9,1706000
5138,9588,4,601000
5139,3204,4,211000
5140,2253,9,2257000
5141,249,2,253000
5142,8233,2,2243000
5143,6511,7,521000
5144,7216,2,1226000
5145,2596,9,2600000
5146,7793,4,1803000
5147,2691,2,2695000
5148,3852,10,859000
5149,231,10,235000
5150,136,9,140000
5151,2895,2,2899000
5152,9810,4,823000
5153,8991,10,3001000
5154,9395,10,408000
5155,8016,6,2026000
5156,2177,7,2181000
5157,1645,2,1649000
5158,2797,10,2801000
5159,6018,4,28000
5160,4058,3,1065000
5161,5622,4,2629000
5162,7908,1,1918000
5163,6147,8,157000
5164,6804,5,814000
5165,3845,4,852000
5166,9363,3,376000
5167,1441,3,1445000
5168,2692,7,2696000
5169,3879,3,886000
5170,1373,6,1377000
5171,633,6,637000
5172,7756,2,1766000
5173,3127,10,134000
5174,9044,9,57000
5175,7149,8,1159000
5176,8848,8,2858000
5177,6912,3,922000
5178,2249,8,2253000
5179,6781,4,791000
5180,7779,8,1789000
5181,4433,3,1440000
5182,7389,6,1399000
5183,1452,2,1456000
5184,1101,7,1105000
5185,5585,10,2592000
5186,6947,5,957000
5187,4987,4,1994000
5188,3489,6,496000
5189,330,2,334000
5190,6771,5,781000
5191,4479,3,1486000
5192,2168,3,2172000
5193,8187,10,2197000
5194,6128,7,138000
5195,2714,8,2718000
5196,2978,7,2982000
5197,584,10,588000
5198,8222,3,2232000
5199,3935,4,942000
5200,8558,1,2568000
5201,3612,2,619000
5202,6863,8,873000
5203,678,4,682000
5204,7162,2,1172000
5205,8507,6,2517000
5206,3196,2,203000
5207,9179,10,192000
5208,861,10,865000
5209,4342,4,1349000
5210,8212,9,2222000
5211,1981,8,1985000
5212,3768,1,775000
5213,2575,8,2579000
5214,2638,4,2642000
5215,1171,5,1175000
5216,9591,3,604000
5217,804,8,808000
5218,6116,10,126000
5219,528,7,532000
5220,5707,2,2714000
5221,3427,5,434000
5222,8628,9,2638000
5223,7572,8,1582000
5224,4625,1,1632000
5225,3113,9,120000
5226,2286,6,2290000
5227,472,4,476000
5228,2360,4,2364000
5229,8880,10,2890000
5230,6629,6,639000
5231,3055,10,62000
5232,3435,2,442000
5233,3835,2,842000
5234,3407,3,414000
5235,1720,1,1724000
5236,293,5,297000
5237,8645,3,2655000
5238,3046,7,53000
5239,5753,7,2760000
5240,667,3,671000
5241,1130,10,1134000
5242,3089,6,96000
5243,9518,8,531000
5244,348,5,352000
5245,1061,9,1065000
5246,9043,1,56000
5247,979,7,983000
5248,94,2,98000
5249,5768,9,2775000
5250,5929,7,2936000
5251,2900,5,2904000
5252,1710,4,1714000
5253,7783,3,1793000
5254,4359,8,1366000
5255,2059,2,2063000
5256,7932,5,1942000
5257,8666,4,2676000
5258,8373,4,2383000
5259,2910,8,2914000
5260,6037,1,47000
5261,5187,7,2194000
5262,1418,4,1422000
5263,6403,5,413000
5264,851,6,855000
5265,325,2,329000
5266,1064,10,1068000
5267,6095,6,105000
5268,6855,1,865000
5269,4782,7,1789000
5270,8191,6,2201000
5271,8039,6,2049000
5272,6702,1,712000
5273,2577,3,2581000
5274,3882,4,889000
5275,7568,3,1578000
5276,1583,5,1587000
5277,967,2,971000
5278,9532,3,545000
5279,4096,4,1103000
5280,3465,5,472000
5281,973,5,977000
5282,5364,1,2371000
5283,1620,7,1624000
5284,1497,3,1501000
5285,1398,2,1402000
5286,2123,9,2127000
5287,4985,9,1992000
5288,1025,4,1029000
5289,5577,9,2584000
5290,4496,1,1503000
5291,2332,8,2336000
5292,8719,2,2729000
5293,8115,3,2125000
5294,4489,9,1496000
5295,5080,6,2087000
5296,2560,1,2564000
5297,164,10,168000
5298,6458,10,468000
5299,6014,6,24000
5300,8311,8,2321000
5301,2506,9,2510000
5302,5842,7,2849000
5303,9964,5,977000
5304,4011,7,1018000
5305,7603,3,1613000
5306,9915,4,928000
5307,829,1,833000
5308,5699,7,2706000
5309,7791,8,1801000
5310,1955,8,1959000
5311,7896,6,1906000
5312,2551,1,2555000
5313,6729,2,739000
5314,5491,6,2498000
5315,3104,8,111000
5316,9371,4,384000
5317,2815,9,2819000
5318,1701,3,1705000
5319,6831,3,841000
5320,4913,6,1920000
5321,335,3,339000
5322,9917,4,930000
5323,1317,1,1321000
5324,6750,10,760000
5325,6012,10,22000
5326,7062,7,1072000
5327,4281,7,1288000
5328,8232,4,2242000
5329,9574,4,587000
5330,7187,10,1197000
5331,5119,3,2126000
5332,8566,6,2576000
5333,2670,6,2674000
5334,1358,9,1362000
5335,4833,3,1840000
5336,6175,9,185000
5337,5273,9,2280000
5338,1593,2,1597000
5339,3462,5,469000
5340,266,8,270000
5341,7709,3,1719000
5342,1588,9,1592000
5343,2864,7,2868000
5344,7478,10,1488000
5345,9189,4,202000
5346,8917,9,2927000
5347,8864,5,2874000
5348,3374,9,381000
5349,2482,8,2486000
5350,5984,6,2991000
5351,8102,3,2112000
5352,6380,9,390000
5353,4317,3,1324000
5354,5181,5,2188000
5355,4052,1,1059000
5356,8934,6,2944000
5357,709,9,713000
5358,6432,2,442000
5359,4684,5,1691000
5360,1309,2,1313000
5361,2511,5,2515000
5362,2078,5,2082000
5363,7267,9,1277000
5364,9696,6,709000
5365,5290,1,2297000
5366,3887,6,894000
5367,3058,4,65000
5368,990,7,994000
5369,1268,2,1272000
5370,5658,4,2665000
5371,4999,3,2006000
5372,853,10,857000
5373,9206,6,219000
5374,7054,5,1064000
5375,9390,4,403000
5376,9542,2,555000
5377,2944,3,2948000
5378,1527,7,1531000
5379,6460,5,470000
5380,5989,10,2996000
5381,4023,2,1030000
5382,9823,1,836000
5383,2961,10,2965000
5384,4092,7,1099000
5385,6923,10,933000
5386,7425,3,1435000
5387,7879,5,1889000
5388,7681,9,1691000
5389,9988,5,1001000
5390,9904,10,917000
5391,4178,8,1185000
5392,392,7,396000
5393,4268,4,1275000
5394,5396,4,2403000
5395,6900,3,910000
5396,2753,8,2757000
5397,1065,2,1069000
5398,9770,1,783000
5399,3986,4,993000
5400,8626,8,2636000
5401,4345,3,1352000
5402,7953,7,1963000
5403,4586,7,1593000
5404,1487,4,1491000
5405,5355,9,2362000
5406,4071,4,1078000
5407,8094,4,2104000
5408,9362,3,375000
5409,1569,7,1573000
5410,6857,1,867000
5411,6005,2,15000
5412,8280,10,2290000
5413,7158,9,1168000
5414,3430,8,437000
5415,6073,6,83000
5416,7043,4,1053000
5417,9660,4,673000
5418,8465,2,2475000
5419,279,3,283000
5420,7637,1,1647000
5421,6891,4,901000
5422,1071,4,1075000
5423,4147,5,1154000
5424,2547,7,2551000
5425,2499,7,2503000
5426,2571,10,2575000
5427,5692,9,2699000
5428,2579,8,2583000
5429,6074,1,84000
5430,2117,7,2121000
5431,5966,1,2973000
5432,8198,4,2208000
5433,8953,6,2963000
5434,4429,5,1436000
5435,7304,5,1314000
5436,5996,7,6000
5437,3226,9,233000
5438,3766,6,773000
5439,943,10,947000
5440,3179,6,186000
5441,9331,9,344000
5442,5722,5,2729000
5443,2635,8,2639000
5444,7614,5,1624000
5445,160,4,164000
5446,2784,10,2788000
5447,9066,9,79000
5448,3576,7,583000
5449,5910,7,2917000
5450,3785,2,792000
5451,433,2,437000
5452,3702,8,709000
5453,6621,5,631000
5454,3816,2,823000
5455,1386,1,1390000
5456,9920,4,933000
5457,6796,7,806000
5458,676,7,680000
5459,3195,4,202000
5460,9364,4,377000
5461,9240,7,253000
5462,2077,2,2081000
5463,1300,4,1304000
5464,9447,9,460000
5465,3514,6,521000
5466,4381,2,1388000
5467,6847,5,857000
5468,7055,1,1065000
5469,9344,7,357000
5470,9830,1,843000
5471,2374,1,2378000
5472,2700,4,2704000
5473,9220,2,233000
5474,4981,9,1988000
5475,2243,6,2247000
5476,8500,7,2510000
5477,7645,6,1655000
5478,4955,10,1962000
5479,179,8,183000
5480,8224,9,2234000
5481,9286,2,299000
5482,1002,5,1006000
5483,9950,4,963000
5484,4748,10,1755000
5485,5683,7,2690000
5486,3542,9,549000
5487,457,7,461000
5488,1643,7,1647000
5489,6568,10,578000
5490,9921,2,934000
5491,9965,1,978000
5492,1457,4,1461000
5493,970,4,974000
5494,1851,7,1855000
5495,3459,8,466000
5496,3630,8,637000
5497,8312,5,2322000
5498,4217,6,1224000
5499,535,9,539000
5500,7821,1,1831000
5501,3213,2,220000
5502,1738,9,1742000
5503,9422,2,435000
5504,1648,5,1652000
5505,3148,4,155000
5506,406,9,410000
5507,4997,8,2004000
5508,1230,2,1234000
5509,5104,2,2111000
5510,4491,9,1498000
5511,4729,7,1736000
5512,121,5,125000
5513,9610,1,623000
5514,5610,7,2617000
5515,5211,4,2218000
5516,730,5,734000
5517,1345,8,1349000
5518,638,6,642000
5519,5177,8,2184000
5520,2389,1,2393000
5521,3792,1,799000
5522,9444,10,457000
5523,3077,3,84000
5524,1573,2,1577000
5525,4665,10,1672000
5526,5527,10,2534000
5527,1055,7,1059000
5528,4617,3,1624000
5529,2212,5,2216000
5530,9437,8,450000
5531,8108,9,2118000
5532,306,1,310000
5533,5794,4,2801000
5534,2216,5,2220000
5535,4538,8,1545000
5536,2720,3,2724000
5537,6523,2,533000
5538,328,7,332000
5539,7760,9,1770000
5540,443,7,447000
5541,6844,4,854000
5542,523,8,527000
5543,2405,4,2409000
5544,8300,10,2310000
5545,529,6,533000
5546,4180,6,1187000
5547,8188,2,2198000
5548,6660,8,670000
5549,1184,1,1188000
5550,2824,8,2828000
5551,2207,1,2211000
5552,4374,1,1381000
5553,5099,5,2106000
5554,9330,6,343000
5555,7409,2,1419000
5556,1266,3,1270000
5557,1392,1,1396000
5558,1408,4,1412000
5559,4667,9,1674000
5560,6563,1,573000
5561,5843,10,2850000
5562,2108,5,2112000
5563,3732,6,739000
5564,3454,5,461000
5565,8025,3,2035000
5566,7824,4,1834000
5567,4456,10,1463000
5568,9811,7,824000
5569,7728,4,1738000
5570,7080,4,1090000
5571,2094,5,2098000
5572,5070,5,2077000
5573,4633,5,1640000
5574,6748,1,758000
5575,5997,4,7000
5576,5325,7,2332000
5577,3147,8,154000
5578,8667,8,2677000
5579,5437,4,2444000
5580,761,8,765000
5581,6360,9,370000
5582,2190,1,2194000
5583,3918,6,925000
5584,8274,6,2284000
5585,1324,8,1328000
5586,9343,9,356000
5587,2636,3,2640000
5588,4760,4,1767000
5589,6686,2,696000
5590,8841,1,2851000
5591,8538,10,2548000
5592,8135,6,2145000
5593,3735,3,742000
5594,7333,1,1343000
5595,9160,10,173000
5596,6163,9,173000
5597,4756,7,1763000
5598,238,9,242000
5599,8422,9,2432000
5600,1894,5,1898000
5601,3752,9,759000
5602,5749,1,2756000
5603,6512,1,522000
5604,9088,5,101000
5605,7041,5,1051000
5606,5173,4,2180000
5607,852,4,856000
5608,8124,7,2134000
5609,411,1,415000
5610,8568,4,2578000
5611,5855,5,2862000
5612,9555,6,568000
5613,4118,5,1125000
5614,8930,8,2940000
5615,9158,3,171000
5616,4893,7,1900000
5617,5884,6,2891000
5618,9869,2,882000
5619,3691,1,698000
5620,3805,6,812000
5621,6456,10,466000
5622,4360,8,1367000
5623,2658,10,2662000
5624,8769,2,2779000
5625,7864,10,1874000
5626,8956,10,2966000
5627,4031,1,1038000
5628,6346,6,356000
5629,4592,9,1599000
5630,7699,5,1709000
5631,221,6,225000
5632,1172,10,1176000
5633,7218,3,1228000
5634,5466,2,2473000
5635,8459,4,2469000
5636,4478,7,1485000
5637,8320,6,2330000
5638,9581,2,594000
5639,463,6,467000
5640,7905,5,1915000
5641,3506,7,513000
5642,9494,2,507000
5643,343,10,347000
5644,2245,10,2249000
5645,267,7,271000
5646,4170,6,1177000
5647,4916,1,1923000
5648,3109,9,116000
5649,5917,10,2924000
5650,8427,10,2437000
5651,2163,3,2167000
5652,3460,8,467000
5653,2,3,6000
5654,2925,9,2929000
5655,4376,8,1383000
5656,7789,8,1799000
5657,7075,7,1085000
5658,3895,6,902000
5659,4034,8,1041000
5660,8644,2,2654000
5661,1703,6,1707000
5662,5100,4,2107000
5663,1469,6,1473000
5664,3864,9,871000
5665,1299,8,1303000
5666,3731,6,738000
5667,1019,10,1023000
5668,7737,1,1747000
5669,2055,5,2059000
5670,6908,8,918000
5671,9068,8,81000
5672,3438,2,445000
5673,3161,3,168000
5674,5974,2,2981000
5675,8770,1,2780000
5676,4137,6,1144000
5677,2597,3,2601000
5678,3370,8,377000
5679,6205,7,215000
5680,25,7,29000
5681,284,4,288000
5682,4702,6,1709000
5683,1140,10,1144000
5684,1332,2,1336000
5685,9692,1,705000
5686,8144,10,2154000
5687,9825,6,838000
5688,5267,9,2274000
5689,7285,5,1295000
5690,3249,2,256000
5691,8329,8,2339000
5692,1762,9,1766000
5693,2454,2,2458000
5694,4134,5,1141000
5695,2517,3,2521000
5696,6973,2,983000
5697,3828,6,835000
5698,7834,9,1844000
5699,3136,8,143000
5700,5300,8,2307000
5701,9693,8,706000
5702,7643,5,1653000
5703,3650,7,657000
5704,6636,7,646000
5705,7711,3,1721000
5706,9112,7,125000
5707,6926,3,936000
5708,4018,6,1025000
5709,1304,1,1308000
5710,3117,9,124000
5711,1696,2,1700000
5712,2178,9,2182000
5713,5359,7,2366000
5714,4065,6,1072000
5715,8968,9,2978000
5716,4007,8,1014000
5717,7197,9,1207000
5718,4382,1,1389000
5719,7731,3,1741000
5720,8117,2,2127000
5721,862,7,866000
5722,9742,6,755000
5723,470,10,474000
5724,4312,5,1319000
5725,9850,5,863000
5726,6586,8,596000
5727,2810,2,2814000
5728,4095,7,1102000
5729,3373,9,380000
5730,1712,8,1716000
5731,1313,8,1317000
5732,9604,7,617000
5733,6989,7,999000
5734,1646,1,1650000
5735,9188,7,201000
5736,7519,8,1529000
5737,5973,9,2980000
5738,5868,9,2875000
5739,6531,9,541000
5740,6865,4,875000
5741,2438,9,2442000
5742,548,7,552000
5743,737,7,741000
5744,9462,6,475000
5745,1433,7,1437000
5746,8424,10,2434000
5747,9167,6,180000
5748,2404,1,2408000
5749,134,8,138000
5750,1948,5,1952000
5751,2964,7,2968000
5752,9496,8,509000
5753,80,3,84000
5754,8638,4,2648000
5755,1931,5,1935000
5756,7292,2,1302000
5757,9053,8,66000
5758,7582,1,1592000
5759,386,9,390000
5760,2739,8,2743000
5761,1818,6,1822000
5762,6978,8,988000
5763,6888,1,898000
5764,6495,9,505000
5765,1087,10,1091000
5766,5627,2,2634000
5767,5755,3,2762000
5768,6452,5,462000
5769,8120,7,2130000
5770,6763,7,773000
5771,711,3,715000
5772,1273,9,1277000
5773,6480,3,490000
5774,8364,8,2374000
5775,6166,7,176000
5776,2408,10,2412000
5777,8632,6,2642000
5778,1695,8,1699000
5779,9475,1,488000
5780,4351,3,1358000
5781,5111,3,2118000
5782,3020,1,27000
5783,8544,3,2554000
5784,4548,6,1555000
5785,9685,8,698000
5786,2016,10,2020000
5787,6135,5,145000
5788,6057,7,67000
5789,4861,9,1868000
5790,3107,6,114000
5791,8793,9,2803000
5792,9890,8,903000
5793,7256,8,1266000
5794,5571,5,2578000
5795,9492,3,505000
5796,4409,3,1416000
5797,5512,2,2519000
5798,5169,2,2176000
5799,9319,9,332000
5800,2783,9,2787000
5801,7763,9,1773000
5802,1640,9,1644000
5803,7188,5,1198000
5804,5385,9,2392000
5805,3186,3,193000
5806,9641,5,654000
5807,8587,9,2597000
5808,3260,2,267000
5809,9487,3,500000
5810,4399,7,1406000
5811,8586,4,2596000
5812,6206,9,216000
5813,3709,10,716000
5814,5030,5,2037000
5815,1732,4,1736000
5816,6319,4,329000
5817,1131,10,1135000
5818,875,5,879000
5819,1111,7,1115000
5820,2868,9,2872000
5821,8737,9,2747000
5822,8337,4,2347000
5823,5576,8,2583000
5824,924,6,928000
5825,505,9,509000
5826,917,8,921000
5827,1518,7,1522000
5828,7980,4,1990000
5829,6906,6,916000
5830,4930,7,1937000
5831,3028,8,35000
5832,2791,3,2795000
5833,4630,4,1637000
5834,6203,6,213000
5835,8942,10,2952000
5836,5203,8,2210000
5837,1074,10,1078000
5838,518,9,522000
5839,5214,4,2221000
5840,8545,7,2555000
5841,4465,5,1472000
5842,8314,5,2324000
5843,3910,2,917000
5844,4306,3,1313000
5845,8310,9,2320000
5846,3836,1,843000
5847,7417,9,1427000
5848,3034,8,41000
5849,8803,4,2813000
5850,5483,6,2490000
5851,6178,5,188000
5852,1424,7,1428000
5853,1510,1,1514000
5854,3095,1,102000
5855,6096,3,106000
5856,1092,1,1096000
5857,7844,10,1854000
5858,2582,10,2586000
5859,6565,8,575000
5860,3762,2,769000
5861,4751,10,1758000
5862,5840,8,2847000
5863,21,6,25000
5864,8855,5,2865000
5865,449,4,453000
5866,8831,4,2841000
5867,7523,9,1533000
5868,5669,8,2676000
5869,8486,10,2496000
5870,378,1,382000
5871,6886,8,896000
5872,877,9,881000
5873,6744,5,754000
5874,7341,9,1351000
5875,5595,4,2602000
5876,5766,10,2773000
5877,109,7,113000
5878,475,10,479000
5879,9327,1,340000
5880,2548,4,2552000
5881,3189,2,196000
5882,8927,1,2937000
5883,5697,5,2704000
5884,7170,7,1180000
5885,9940,9,953000
5886,5886,6,2893000
5887,8254,8,2264000
5888,3718,2,725000
5889,5003,6,2010000
5890,7636,10,1646000
5891,4674,5,1681000
5892,6870,5,880000
5893,7536,2,1546000
5894,5651,3,2658000
5895,8171,4,2181000
5896,3440,10,447000
5897,3405,5,412000
5898,4240,10,1247000
5899,6874,1,884000
5900,8907,9,2917000
5901,8966,4,2976000
5902,6628,1,638000
5903,1397,9,1401000
5904,4476,4,1483000
5905,3271,3,278000
5906,1576,3,1580000
5907,2381,6,2385000
5908,1659,1,1663000
5909,7607,5,1617000
5910,1717,5,1721000
5911,644,7,648000
5912,437,4,441000
5913,2001,1,2005000
5914,8547,3,2557000
5915,3966,1,973000
5916,5961,7,2968000
5917,4523,2,1530000
5918,3149,2,156000
5919,9707,6,720000
5920,5280,3,2287000
5921,1747,5,1751000
5922,5824,3,2831000
5923,4386,1,1393000
5924,2546,7,2550000
5925,5771,10,2778000
5926,571,9,575000
5927,1579,1,1583000
5928,4015,4,1022000
5929,4372,7,1379000
5930,534,7,538000
5931,7532,3,1542000
5932,192,10,196000
5933,1673,4,1677000
5934,7566,2,1576000
5935,4196,3,1203000
5936,4854,1,1861000
5937,4589,1,1596000
5938,8678,3,2688000
5939,6407,4,417000
5940,6502,6,512000
5941,8022,4,2032000
5942,2882,1,2886000
5943,2063,5,2067000
5944,7893,6,1903000
5945,9799,6,812000
5946,7540,5,1550000
5947,7421,1,1431000
5948,3606,7,613000
5949,6536,8,546000
5950,2840,1,2844000
5951,5063,6,2070000
5952,8889,8,2899000
5953,7217,7,1227000
5954,8429,7,2439000
5955,2853,1,2857000
5956,2351,5,2355000
5957,8995,10,8000
5958,541,4,545000
5959,6765,1,775000
5960,2913,7,2917000
5961,1657,8,1661000
5962,5956,7,2963000
5963,1357,8,1361000
5964,773,8,777000
5965,9130,5,143000
5966,6526,6,536000
5967,4074,8,1081000
5968,6877,1,887000
5969,1942,10,1946000
5970,3771,8,778000
5971,778,5,782000
5972,5262,6,2269000
5973,5818,6,2825000
5974,2093,8,2097000
5975,4454,9,1461000
5976,8975,9,2985000
5977,3285,10,292000
5978,5685,8,2692000
5979,3409,6,416000
5980,9097,3,110000
5981,6051,2,61000
5982,1904,10,1908000
5983,1975,1,1979000
5984,6144,9,154000
5985,1953,7,1957000
5986,5416,9,2423000
5987,5905,1,2912000
5988,6812,7,822000
5989,5025,9,2032000
5990,8948,1,2958000
5991,305,3,309000
5992,5148,2,2155000
5993,4578,2,1585000
5994,7335,1,1345000
5995,5829,6,2836000
5996,6292,5,302000
5997,7900,2,1910000
5998,8593,4,2603000
5999,1812,3,1816000
6000,4978,8,1985000
6001,360,2,364000
6002,4977,9,1984000
6003,9590,6,603000
6004,1614,10,1618000
6005,5223,4,2230000
6006,5311,5,2318000
6007,2937,10,2941000
6008,7176,5,1186000
6009,7933,1,1943000
6010,8413,5,2423000
6011,7078,5,1088000
6012,4710,4,1717000
6013,5354,2,2361000
6014,3786,2,793000
6015,2232,6,2236000
6016,1666,5,1670000
6017,7163,1,1173000
6018,6940,1,950000
6019,3523,10,530000
6020,1930,8,1934000
6021,6936,4,946000
6022,6958,4,968000
6023,3904,4,911000
6024,9938,7,951000
6025,798,8,802000
6026,5641,5,2648000
6027,171,6,175000
6028,5306,8,2313000
6029,5258,6,2265000
6030,1540,10,1544000
6031,1098,8,1102000
6032,818,2,822000
6033,9207,7,220000
6034,135,2,139000
6035,4341,5,1348000
6036,6274,5,284000
6037,5957,8,2964000
6038,632,5,636000
6039,5455,6,2462000
6040,54,8,58000
6041,5574,10,2581000
6042,4348,4,1355000
6043,6841,4,851000
6044,8319,2,2329000
6045,5723,1,2730000
6046,9989,2,1002000
6047,6894,7,904000
6048,5144,10,2151000
6049,8522,7,2532000
6050,8020,4,2030000
6051,6420,6,430000
6052,9191,7,204000
6053,5265,3,2272000
6054,8893,4,2903000
6055,9968,6,981000
6056,2905,2,2909000
6057,2884,5,2888000
6058,2441,8,2445000
6059,7120,3,1130000
6060,6108,7,118000
6061,8827,8,2837000
6062,1293,4,1297000
6063,3889,2,896000
6064,6943,2,953000
6065,2238,7,2242000
6066,1769,6,1773000
6067,9196,2,209000
6068,3222,7,229000
6069,4005,2,1012000
6070,119,10,123000
6071,6605,1,615000
6072,3086,4,93000
6073,9370,7,383000
6074,3555,9,562000
6075,5482,3,2489000
6076,8755,5,2765000
6077,3279,8,286000
6078,4202,3,1209000
6079,189,8,193000
6080,2151,3,2155000
6081,997,1,1001000
6082,4802,9,1809000
6083,9606,10,619000
6084,9485,3,498000
6085,5547,10,2554000
6086,7873,10,1883000
6087,5815,1,2822000
6088,6406,9,416000
6089,1750,6,1754000
6090,6747,7,757000
6091,1605,6,1609000
6092,6370,9,380000
6093,6501,4,511000
6094,9209,5,222000
6095,5074,4,2081000
6096,958,7,962000
6097,1889,9,1893000
6098,8876,1,2886000
6099,2053,8,2057000
6100,3180,2,187000
6101,2512,7,2516000
6102,8352,10,2362000
6103,2258,8,2262000
6104,9829,1,842000
6105,53,6,57000
6106,945,1,949000
6107,140,8,144000
6108,9180,6,193000
6109,3565,2,572000
6110,3174,5,181000
6111,6430,2,440000
6112,8093,3,2103000
6113,9567,1,580000
6114,8792,9,2802000
6115,4650,1,1657000
6116,2318,2,2322000
6117,5786,5,2793000
6118,1902,1,1906000
6119,9529,4,542000
6120,2081,3,2085000
6121,2090,1,2094000
6122,2185,8,2189000
6123,4781,2,1788000
6124,5924,6,2931000
6125,9237,6,250000
6126,2298,4,2302000
6127,9640,10,653000
6128,1036,5,1040000
6129,9803,10,816000
6130,8036,8,2046000
6131,5504,10,2511000
6132,5480,8,2487000
6133,9011,10,24000
6134,6006,5,16000
6135,2411,3,2415000
6136,8327,5,2337000
6137,941,2,945000
6138,9551,4,564000
6139,8655,6,2665000
6140,6279,1,289000
6141,5804,7,2811000
6142,1675,3,1679000
6143,1291,9,1295000
6144,8842,10,2852000
6145,8601,9,2611000
6146,99,7,103000
6147,3563,8,570000
6148,7999,10,2009000
6149,5747,8,2754000
6150,8133,5,2143000
6151,3885,9,892000
6152,7479,1,1489000
6153,736,8,740000
6154,3987,8,994000
6155,4084,4,1091000
