ID_NBH,ID_SP,NGAYDANGBANSP
878,776,3/6/2020 22:31
879,8697,6/20/2020 4:14
880,3839,3/19/2020 21:48
881,2808,8/30/2021 8:24
882,6053,7/30/2021 10:25
883,7788,2/17/2021 17:29
884,2004,11/21/2021 9:19
885,1144,1/26/2021 2:06
886,2902,12/13/2020 2:48
887,917,2/16/2020 5:18
888,9800,11/25/2020 16:06
889,665,8/14/2020 23:25
890,228,1/15/2020 18:17
891,2129,11/20/2021 11:30
892,1617,1/6/2021 3:27
893,1356,12/4/2020 15:33
894,8802,12/18/2021 10:36
895,3626,4/1/2021 7:46
896,6260,5/21/2021 15:06
897,2498,8/28/2020 11:18
898,2938,8/28/2021 10:47
899,7245,9/18/2020 17:56
900,6935,9/15/2021 5:26
901,2071,10/2/2021 22:04
902,9525,9/19/2021 14:49
903,1481,11/26/2020 21:00
904,4371,7/31/2020 1:59
905,4247,10/9/2021 23:44
906,4719,2/1/2021 7:53
907,9827,10/3/2021 2:44
908,278,5/15/2021 14:38
909,7913,3/1/2021 11:54
910,1263,11/6/2021 4:06
911,6425,10/5/2020 17:24
912,6998,2/22/2020 17:55
913,7416,5/7/2021 4:49
914,2609,6/23/2021 4:56
915,2536,4/7/2021 7:49
916,2681,5/13/2021 23:39
917,1656,11/23/2021 9:24
918,6861,11/18/2021 6:54
919,7069,11/26/2021 12:32
920,4089,3/31/2020 4:12
921,8143,8/17/2020 13:57
922,9704,4/21/2020 0:18
923,5456,10/26/2021 15:56
924,8265,11/11/2020 19:30
925,7375,1/23/2021 2:30
926,85,7/10/2021 5:12
927,1332,11/23/2021 21:28
928,7852,9/10/2021 2:31
929,9313,7/22/2020 23:57
930,723,8/16/2021 6:25
931,7717,8/4/2020 16:06
932,3089,5/11/2021 11:18
933,7030,3/19/2021 1:58
934,6663,1/30/2020 1:34
935,2547,12/18/2021 20:07
936,5291,1/22/2021 7:30
937,6118,3/12/2020 22:16
938,3893,5/28/2021 20:26
939,8522,12/9/2021 0:22
940,5961,11/23/2021 21:11
941,8741,11/12/2020 11:43
942,4916,7/6/2020 5:02
943,7974,11/8/2021 21:07
944,5720,10/12/2021 14:41
945,2463,5/11/2021 10:47
946,1530,12/21/2020 2:07
947,4439,9/12/2021 20:26
948,3613,2/27/2021 15:16
949,1619,5/13/2020 2:18
950,1709,6/18/2020 22:16
951,3765,5/24/2021 20:17
952,6112,9/10/2020 20:46
953,6050,1/6/2020 22:59
954,695,7/13/2020 7:07
955,8498,5/22/2021 3:34
956,2625,2/21/2020 8:26
957,3012,4/5/2021 23:21
958,5370,12/20/2020 2:26
959,2375,3/13/2020 18:13
960,8597,8/28/2021 11:17
961,4660,8/30/2020 5:04
962,6241,11/12/2020 6:34
963,7399,1/18/2020 4:12
964,1116,5/17/2021 6:10
965,5791,7/6/2020 10:42
966,300,10/10/2020 2:59
967,7526,12/17/2020 21:12
968,3615,6/27/2020 3:44
969,6963,4/16/2021 16:31
970,8544,7/11/2021 11:11
971,4128,8/13/2021 15:13
972,8245,10/24/2021 21:02
973,4766,12/13/2021 11:01
974,4607,2/13/2021 14:55
975,1777,3/27/2021 5:17
976,3940,2/2/2020 19:07
977,7769,3/14/2021 5:54
978,3201,5/31/2020 9:35
979,1238,10/17/2020 18:56
980,924,5/14/2020 23:27
981,1513,11/15/2020 23:59
982,5876,1/25/2021 7:28
983,7061,2/9/2020 7:02
984,574,5/8/2020 12:28
985,6906,6/29/2021 6:46
986,9864,11/22/2021 21:27
987,4266,4/17/2021 6:55
988,765,11/12/2020 16:39
989,49,1/24/2021 3:38
990,9524,7/21/2020 3:05
991,4729,4/6/2021 16:43
992,2278,12/24/2020 8:37
993,2829,7/22/2020 8:52
994,3692,12/14/2020 20:31
995,7975,5/23/2020 2:58
996,8202,10/18/2020 13:48
997,1602,9/24/2021 4:01
998,3158,12/1/2021 7:12
999,9803,2/5/2021 19:52
1000,9853,3/14/2021 6:17
1001,3976,8/11/2020 8:55
1002,9658,1/27/2021 4:49
1003,2485,7/28/2020 4:20
1004,5361,6/16/2020 21:20
1005,3054,8/19/2021 0:24
1006,4656,9/9/2020 5:39
1007,8781,9/19/2021 19:40
1008,6091,10/6/2021 7:56
1009,8727,4/6/2020 1:13
1010,1985,11/18/2020 9:53
1011,9485,4/24/2020 20:21
1012,8122,4/5/2021 7:54
1013,3369,1/26/2020 13:57
1014,7476,4/21/2021 15:22
1015,1879,1/26/2021 20:06
1016,1862,1/18/2020 14:27
1017,5329,2/4/2021 1:04
1018,3586,8/1/2020 5:08
1019,946,4/29/2021 13:18
1020,4553,1/18/2020 5:41
1021,1659,8/23/2021 4:36
1022,3128,5/16/2021 4:53
1023,58,12/12/2020 20:37
1024,7435,7/28/2020 9:20
1025,5652,6/17/2021 11:22
1026,7320,9/14/2020 10:47
1027,5950,7/17/2020 3:16
1028,3792,5/21/2021 17:24
1029,4774,4/18/2020 9:43
1030,6310,1/31/2021 16:00
1031,9850,12/24/2020 23:34
1032,970,1/8/2020 11:39
1033,11,9/13/2020 11:13
1034,8356,12/7/2020 20:51
1035,7616,8/14/2020 19:18
1036,9373,7/29/2020 7:44
1037,9010,10/20/2021 22:46
1038,2329,8/18/2021 19:58
1039,7313,10/1/2021 5:33
1040,8583,9/6/2020 4:46
1041,3017,9/7/2020 23:03
1042,1303,8/17/2021 11:01
1043,1190,10/17/2021 6:58
1044,4275,4/21/2021 5:30
1045,347,6/23/2020 13:28
1046,9215,12/27/2021 4:13
1047,7487,2/25/2021 4:27
1048,4653,12/20/2020 13:42
1049,5651,7/7/2020 2:44
1050,1884,3/22/2021 18:07
1051,5243,3/11/2020 20:09
1052,9766,4/23/2021 13:15
1053,5717,2/28/2021 21:13
1054,6819,8/11/2020 11:42
1055,2716,7/2/2021 2:55
1056,5986,11/5/2020 10:56
1057,6295,11/26/2020 21:14
1058,1899,5/8/2020 13:58
1059,4532,5/11/2021 16:35
1060,8302,8/11/2021 6:58
1061,4036,4/21/2021 8:28
1062,3565,12/30/2021 19:35
1063,2351,7/24/2021 9:19
1064,7034,2/12/2021 14:30
1065,7022,4/10/2020 0:58
1066,1045,4/25/2020 3:36
1067,4102,5/31/2021 21:46
1068,7140,5/14/2020 2:05
1069,7121,7/31/2021 21:30
1070,7583,5/28/2020 6:43
1071,1076,10/19/2021 23:57
1072,2083,1/20/2021 17:44
1073,2447,2/1/2021 16:29
1074,3711,1/4/2020 0:57
1075,7240,3/30/2020 0:42
1076,4987,2/4/2021 2:15
1077,6721,6/24/2021 15:18
1078,6148,7/7/2021 22:17
1079,9664,9/2/2020 22:01
1080,973,6/2/2020 6:09
1081,3984,12/28/2020 13:34
1082,2142,3/24/2020 12:16
1083,6789,6/21/2020 8:00
1084,8244,10/13/2021 19:30
1085,1654,11/3/2020 23:41
1086,9815,2/28/2021 23:33
1087,6089,12/13/2020 16:01
1088,6439,8/13/2021 5:58
1089,8467,7/7/2021 12:06
1090,7417,5/16/2021 20:33
1091,1250,8/23/2021 21:50
1092,1714,12/16/2021 20:09
1093,5845,10/30/2021 21:47
1094,6383,9/12/2020 2:18
1095,482,3/18/2020 17:00
1096,2216,2/26/2021 17:05
1097,8442,10/11/2021 2:12
1098,4603,11/15/2020 12:32
1099,359,11/17/2020 17:46
1100,920,5/11/2020 10:16
1101,9401,3/18/2021 21:33
1102,5816,4/2/2020 17:57
1103,6177,11/9/2020 18:22
1104,8353,2/12/2020 14:58
1105,7746,4/23/2021 5:18
1106,3305,10/1/2020 3:42
1107,7127,4/27/2020 6:10
1108,8677,2/13/2020 1:52
1109,6215,1/19/2021 12:23
1110,7714,10/30/2020 12:19
1111,6145,3/24/2020 0:34
1112,4917,11/28/2021 22:41
1113,4845,1/30/2021 16:53
1114,9096,3/4/2020 6:18
1115,8461,11/7/2021 23:51
1116,2087,7/3/2021 12:38
1117,5377,5/21/2021 4:49
1118,8254,11/10/2021 6:16
1119,3622,10/27/2020 8:51
1120,6048,10/26/2021 10:06
1121,7498,10/14/2020 9:37
1122,5599,1/13/2020 7:57
1123,9693,5/3/2020 20:53
1124,8317,5/12/2020 11:20
1125,3649,10/16/2020 12:58
1126,2423,1/28/2020 0:58
1127,4540,10/6/2020 13:58
1128,7817,6/7/2021 11:29
1129,6066,2/28/2021 19:09
1130,6997,10/6/2021 19:30
1131,4096,9/2/2021 7:53
1132,3922,3/22/2020 2:21
1133,2373,12/10/2020 16:25
1134,181,6/2/2020 9:52
1135,5339,11/1/2020 8:16
1136,568,2/21/2021 22:03
1137,9721,11/2/2021 18:57
1138,5897,7/21/2020 14:28
1139,6967,6/6/2021 16:25
1140,2786,9/7/2021 0:14
1141,4032,2/27/2020 6:32
1142,7777,3/24/2021 11:15
1143,6491,1/4/2020 0:33
1144,9107,12/15/2020 11:42
1145,1154,4/28/2021 4:25
1146,2548,11/14/2020 4:42
1147,2285,3/31/2020 1:59
1148,8240,11/23/2021 15:59
1149,745,2/22/2021 7:52
1150,8002,6/10/2020 9:51
1151,7410,11/18/2020 13:44
1152,2742,10/14/2021 8:11
1153,5782,12/26/2021 18:19
1154,7373,5/24/2021 7:22
1155,8997,4/6/2021 8:08
1156,1929,10/10/2021 17:36
1157,341,5/18/2020 4:45
1158,6300,11/22/2021 5:53
1159,4900,7/24/2021 16:20
1160,5244,11/21/2021 4:44
1161,5235,5/2/2021 3:41
1162,227,10/28/2020 23:27
1163,9554,5/2/2021 8:28
1164,3217,1/8/2021 13:56
1165,5270,9/30/2021 0:47
1166,3770,10/8/2020 3:04
1167,1409,12/13/2020 18:39
1168,2914,8/22/2021 3:26
1169,5095,11/5/2020 11:16
1170,1417,12/1/2020 22:56
1171,4141,10/16/2021 17:21
1172,5731,4/5/2021 8:49
1173,3015,10/6/2021 10:26
1174,1311,9/30/2021 21:31
1175,3465,12/6/2021 10:23
1176,6701,8/5/2020 3:08
1177,9482,2/3/2021 17:32
1178,4764,3/10/2020 16:50
1179,9830,1/30/2021 3:27
1180,2185,11/3/2021 8:41
1181,5977,12/9/2021 21:33
1182,5809,4/8/2021 1:35
1183,8975,8/31/2020 9:02
1184,5634,1/31/2020 1:10
1185,472,4/18/2020 15:14
1186,6314,5/18/2020 2:59
1187,6504,5/14/2020 5:29
1188,8224,4/12/2021 8:58
1189,3667,5/14/2021 5:05
1190,8518,1/6/2020 6:47
1191,1539,6/28/2020 19:10
1192,3129,2/4/2021 20:13
1193,9949,2/14/2020 0:59
1194,6873,5/6/2020 16:46
1195,3795,1/10/2020 22:33
1196,2333,2/28/2021 16:41
1197,6694,1/7/2020 17:45
1198,4647,3/9/2020 9:08
1199,8895,5/20/2021 4:07
1200,1320,9/2/2020 23:11
1201,7334,2/4/2020 22:51
1202,7968,1/23/2021 7:05
1203,5221,2/16/2020 4:39
1204,5505,5/17/2021 16:33
1205,5146,6/27/2020 7:02
1206,5665,8/7/2021 21:09
1207,1245,1/24/2021 15:58
1208,7475,8/14/2021 21:47
1209,3030,5/20/2020 20:58
1210,5085,8/28/2020 9:03
1211,7608,6/28/2021 17:25
1212,8810,1/25/2021 1:24
1213,4520,5/21/2020 16:21
1214,6381,1/22/2021 13:20
1215,998,12/7/2021 6:16
1216,9165,4/30/2020 0:05
1217,9399,8/25/2020 3:10
1218,8105,3/3/2020 5:33
1219,2022,1/1/2020 22:29
1220,523,3/2/2020 9:12
1221,6987,2/9/2021 23:49
1222,8843,6/24/2021 13:05
1223,5086,12/28/2021 20:46
1224,6620,10/30/2020 7:59
1225,5460,3/20/2021 19:59
1226,7497,10/21/2020 8:50
1227,80,12/14/2020 16:01
1228,3419,10/16/2020 14:36
1229,3108,3/15/2021 17:21
1230,950,5/4/2020 1:17
1231,728,8/22/2021 22:26
1232,7219,6/22/2021 1:40
1233,815,1/15/2021 0:43
1234,4167,7/4/2020 12:47
1235,5499,5/9/2020 10:43
1236,3209,7/25/2020 10:35
1237,3321,5/6/2020 21:07
1238,9594,7/11/2021 19:18
1239,3397,11/1/2021 21:30
1240,4095,6/14/2021 18:46
1241,2922,7/14/2021 7:49
1242,307,3/29/2020 5:45
1243,7354,10/2/2020 12:22
1244,4571,12/25/2020 2:02
1245,6370,5/15/2020 19:04
1246,4728,11/10/2020 10:57
1247,3177,2/13/2021 4:07
1248,1984,11/29/2020 17:06
1249,24,12/10/2020 7:35
1250,2845,10/26/2021 19:03
1251,5491,10/25/2021 10:21
1252,4812,9/8/2020 22:13
1253,673,9/15/2021 6:50
1254,8048,12/30/2021 9:55
1255,2554,11/13/2021 23:03
1256,6390,10/20/2021 14:34
1257,2881,8/25/2021 11:16
1258,5142,5/23/2021 21:36
1259,2345,2/7/2021 20:54
1260,2371,10/28/2020 3:52
1261,9335,7/22/2020 0:02
1262,2844,2/6/2021 20:21
1263,580,6/9/2020 12:55
1264,8778,3/6/2021 1:24
1265,4048,5/26/2021 18:55
1266,8401,1/16/2020 12:51
1267,5231,5/2/2021 22:07
1268,8340,8/6/2020 10:42
1269,5587,3/15/2021 10:36
1270,1756,6/12/2020 12:50
1271,3869,2/10/2021 0:27
1272,786,3/17/2021 10:08
1273,5541,1/14/2020 19:56
1274,3930,3/26/2020 2:34
1275,3314,6/6/2021 18:46
1276,2348,12/3/2020 22:42
1277,3437,7/27/2020 12:08
1278,6368,11/15/2020 6:05
1279,2102,2/22/2021 10:58
1280,9870,9/20/2020 23:50
1281,4480,4/22/2020 15:37
1282,513,4/1/2020 7:48
1283,7395,9/26/2020 2:31
1284,8622,1/24/2021 22:31
1285,1114,11/4/2020 3:46
1286,3529,1/19/2021 1:08
1287,9930,5/30/2021 21:00
1288,9214,8/26/2021 11:12
1289,6198,1/31/2021 1:55
1290,8329,11/19/2020 21:40
1291,2208,7/22/2020 9:37
1292,3130,5/31/2021 15:40
1293,9666,8/13/2021 3:51
1294,842,6/20/2021 14:55
1295,9378,4/18/2021 7:37
1296,1717,7/27/2020 17:21
1297,1418,2/9/2021 0:31
1298,5223,10/19/2020 21:50
1299,2587,1/16/2021 6:07
1300,246,10/5/2021 7:45
1301,468,6/17/2021 8:35
1302,8251,9/16/2021 0:27
1303,6475,8/25/2021 13:06
1304,6353,4/14/2020 16:31
1305,8071,3/26/2020 15:18
1306,9358,9/21/2021 11:53
1307,9964,4/16/2020 17:03
1308,229,5/26/2020 19:33
1309,1385,11/17/2021 22:36
1310,7191,5/24/2021 11:10
1311,3340,7/19/2021 10:34
1312,3957,3/9/2021 21:10
1313,155,7/12/2020 15:21
1314,9712,10/29/2020 10:48
1315,8175,9/24/2021 22:31
1316,9464,9/29/2021 0:37
1317,4100,7/20/2020 4:57
1318,7591,1/27/2020 7:29
1319,7888,9/9/2020 15:47
1320,4133,10/14/2020 7:13
1321,6968,5/20/2020 7:40
1322,261,12/29/2020 10:27
1323,8030,6/17/2020 21:39
1324,782,3/18/2021 22:10
1325,7037,3/26/2021 18:09
1326,4142,7/25/2020 10:03
1327,4350,9/25/2021 13:47
1328,5225,12/11/2020 23:26
1329,7818,3/5/2021 14:32
1330,4236,3/19/2020 15:57
1331,5254,5/30/2021 19:56
1332,5520,7/24/2020 0:01
1333,2514,7/4/2021 6:33
1334,292,10/27/2020 12:34
1335,5515,7/13/2021 14:25
1336,8837,9/26/2021 3:59
1337,1741,4/28/2021 1:23
1338,6647,10/23/2020 3:37
1339,4623,3/10/2020 2:50
1340,5686,1/30/2021 8:22
1341,3218,4/26/2020 3:42
1342,9582,2/9/2021 21:00
1343,991,10/18/2020 11:03
1344,5825,8/5/2020 16:59
1345,4985,11/21/2020 22:27
1346,9346,12/29/2020 4:17
1347,5236,1/14/2021 12:17
1348,8967,10/18/2021 15:34
1349,7472,8/21/2020 18:32
1350,3141,8/5/2020 6:49
1351,5112,3/13/2021 1:08
1352,2217,6/22/2021 14:25
1353,5927,6/24/2020 18:19
1354,3865,8/8/2021 19:26
1355,4357,8/19/2021 22:23
1356,6512,4/21/2021 8:14
1357,6516,6/8/2020 10:38
1358,2555,1/20/2020 5:36
1359,4566,2/28/2021 21:25
1360,2960,1/1/2021 4:30
1361,2885,7/15/2021 1:34
1362,2602,8/13/2021 4:17
1363,3467,7/19/2020 4:48
1364,9932,11/4/2021 10:01
1365,5162,8/22/2021 20:42
1366,7722,4/12/2021 3:55
1367,9021,4/16/2021 3:44
1368,8145,1/12/2020 11:04
1369,5072,10/16/2021 16:23
1370,3394,12/6/2021 12:34
1371,9314,11/12/2021 12:32
1372,1905,7/10/2020 20:36
1373,7179,2/21/2021 20:02
1374,7420,6/17/2020 0:56
1375,9691,2/24/2021 9:20
1376,5958,10/10/2021 13:36
1377,1103,4/16/2020 16:03
1378,7762,5/12/2020 3:55
1379,8484,10/28/2020 18:55
1380,3818,6/12/2021 3:38
1381,6797,7/31/2020 15:06
1382,1423,10/24/2020 18:56
1383,7123,6/17/2020 5:00
1384,7096,1/3/2021 19:52
1385,1552,6/23/2020 21:05
1386,9115,12/27/2021 3:24
1387,3674,12/25/2020 0:05
1388,7837,11/4/2020 22:47
1389,400,3/3/2020 3:59
1390,9094,11/3/2020 16:31
1391,6171,7/7/2020 0:53
1392,5125,8/7/2020 12:35
1393,2200,1/3/2021 13:25
1394,7427,3/21/2020 23:27
1395,8853,3/15/2021 3:11
1396,5132,3/9/2021 14:47
1397,9600,2/21/2020 5:52
1398,7979,7/21/2020 4:30
1399,3927,6/5/2020 1:52
1400,4760,9/2/2021 13:42
1401,8063,11/28/2021 11:47
1402,1218,9/4/2021 22:53
1403,4330,10/18/2020 14:41
1404,453,7/1/2021 5:43
1405,7280,9/22/2021 4:52
1406,6986,6/10/2020 5:23
1407,1246,3/14/2020 4:05
1408,4276,12/25/2020 8:02
1409,426,7/9/2020 4:04
1410,8274,4/5/2020 11:07
1411,2355,2/19/2021 19:16
1412,6700,6/30/2021 10:06
1413,4468,10/17/2021 12:56
1414,6301,7/1/2020 4:45
1415,6536,9/30/2020 3:08
1416,8954,5/10/2020 21:08
1417,3403,2/18/2020 4:14
1418,179,11/24/2020 12:46
1419,2773,5/27/2021 14:33
1420,9977,11/10/2021 1:09
1421,754,4/28/2021 13:24
1422,5901,3/28/2021 16:18
1423,27,11/29/2021 17:54
1424,5122,12/7/2021 2:16
1425,7480,4/28/2021 14:10
1426,9183,3/27/2020 17:01
1427,3527,9/3/2020 0:05
1428,2561,3/30/2021 17:43
1429,7086,11/25/2021 0:15
1430,4011,11/1/2020 14:25
1431,9674,2/2/2020 17:15
1432,2261,2/11/2021 16:07
1433,9375,12/9/2021 9:23
1434,9908,8/26/2020 13:03
1435,4467,10/13/2020 3:53
1436,1972,12/17/2021 3:46
1437,1483,9/21/2021 15:31
1438,4274,1/7/2020 17:18
1439,5836,5/26/2020 16:30
1440,6575,5/5/2020 2:42
1441,9741,1/3/2020 15:16
1442,9149,2/15/2020 19:44
1443,2719,5/30/2020 11:51
1444,5483,7/18/2021 14:59
1445,9947,2/5/2020 14:38
1446,5246,1/13/2021 21:51
1447,6164,2/26/2020 10:22
1448,9882,4/3/2021 13:51
1449,7752,3/29/2020 9:43
1450,236,4/27/2021 23:56
1451,8851,1/20/2021 9:32
1452,5861,11/28/2020 4:33
1453,6469,1/15/2020 21:22
1454,4493,8/18/2020 3:29
1455,9428,6/28/2021 8:36
1456,8595,10/14/2020 0:18
1457,2298,9/27/2020 17:30
1458,9268,6/14/2020 15:03
1459,1913,12/22/2020 13:38
1460,5376,8/19/2020 2:38
1461,6332,7/31/2020 1:20
1462,7457,10/3/2021 6:02
1463,3974,3/10/2020 7:55
1464,3593,1/27/2021 20:03
1465,4578,5/15/2020 3:59
1466,1887,8/17/2020 2:22
1467,5979,11/8/2021 7:12
1468,2131,9/16/2020 16:42
1469,4051,7/31/2021 13:00
1470,4043,1/8/2020 19:31
1471,6434,10/10/2021 0:13
1472,7100,1/5/2020 15:25
1473,3391,11/26/2020 12:58
1474,5612,11/5/2021 7:36
1475,9172,2/9/2021 5:43
1476,5905,10/13/2020 21:28
1477,4835,8/6/2021 20:59
1478,1006,1/5/2020 12:31
1479,56,9/14/2020 16:36
1480,4401,11/14/2020 10:09
1481,6597,5/25/2020 17:50
1482,4922,2/9/2021 23:44
1483,6911,1/30/2020 11:55
1484,3644,11/23/2021 19:09
1485,1515,4/17/2021 20:40
1486,6537,3/22/2021 3:13
1487,8243,7/10/2021 3:21
1488,5052,8/19/2020 17:27
1489,9447,9/30/2020 17:02
1490,196,10/20/2020 5:47
1491,7165,2/27/2020 14:45
1492,657,9/30/2021 9:04
1493,8284,1/31/2020 20:02
1494,4583,4/1/2021 5:04
1495,8277,3/26/2021 23:27
1496,7953,2/2/2021 9:29
1497,720,7/1/2021 6:35
1498,7356,1/7/2020 3:42
1499,4394,2/13/2021 12:47
1500,1996,4/21/2020 14:58
1501,7401,5/1/2020 10:15
1502,8903,12/12/2020 19:25
1503,9450,2/10/2021 4:19
1504,3123,1/8/2020 7:35
1505,6994,8/7/2021 15:16
1506,6296,8/23/2020 5:18
1507,8514,2/16/2020 2:08
1508,4429,2/7/2021 13:30
1509,4463,2/13/2021 2:22
1510,3551,1/11/2020 22:33
1511,548,3/29/2021 22:33
1512,6792,10/1/2021 17:06
1513,6264,11/15/2020 6:42
1514,1553,3/5/2020 9:08
1515,1309,8/14/2021 11:18
1516,4152,10/26/2021 21:40
1517,87,7/24/2021 9:02
1518,4220,7/18/2021 13:05
1519,6643,4/15/2021 3:27
1520,9767,1/22/2020 21:11
1521,4574,3/9/2020 12:55
1522,6019,8/7/2020 23:09
1523,2404,1/29/2021 9:33
1524,4969,3/29/2021 23:51
1525,5525,8/13/2021 3:37
1526,4280,5/12/2021 15:25
1527,5300,2/13/2021 9:12
1528,1846,5/18/2020 18:50
1529,5767,12/27/2021 10:35
1530,9256,8/5/2021 15:28
1531,5393,7/2/2020 0:11
1532,8222,4/2/2020 19:35
1533,2111,1/11/2021 3:31
1534,8892,6/30/2021 13:11
1535,3041,9/6/2021 18:06
1536,3098,9/25/2020 14:26
1537,5429,5/18/2020 1:29
1538,1778,3/28/2021 9:13
1539,5529,1/1/2020 23:28
1540,2428,6/6/2021 22:08
1541,5598,9/28/2020 12:22
1542,3492,12/3/2020 8:55
1543,4823,10/21/2020 1:51
1544,9128,4/25/2020 10:08
1545,1433,10/3/2021 14:55
1546,7530,12/3/2021 8:04
1547,5452,5/31/2021 8:05
1548,875,7/29/2021 18:07
1549,9221,10/7/2020 5:09
1550,6121,10/31/2021 12:12
1551,38,8/10/2020 0:06
1552,265,4/19/2020 20:50
1553,2613,4/18/2020 13:52
1554,1901,4/10/2020 9:50
1555,6781,3/29/2021 3:45
1556,3264,4/3/2020 19:52
1557,9833,8/4/2020 5:50
1558,9002,9/4/2020 12:54
1559,869,2/7/2021 19:23
1560,3046,2/6/2021 22:14
1561,7687,12/28/2020 15:55
1562,5884,5/22/2020 11:41
1563,3688,2/21/2020 13:22
1564,3768,4/2/2021 5:14
1565,4257,12/5/2020 20:37
1566,420,9/7/2021 0:53
1567,7481,9/22/2021 22:51
1568,8040,11/15/2020 8:55
1569,1396,1/24/2021 18:57
1570,3147,8/23/2021 1:44
1571,7814,5/30/2021 18:54
1572,747,1/10/2021 21:59
1573,2433,3/6/2021 22:23
1574,2551,3/24/2020 12:30
1575,2195,12/29/2020 8:06
1576,268,10/5/2020 4:26
1577,1686,8/28/2021 10:09
1578,7949,9/3/2021 17:54
1579,8790,4/3/2020 19:54
1580,1212,2/28/2021 6:54
1581,2691,4/4/2021 3:10
1582,3454,2/16/2020 11:29
1583,5916,2/11/2020 20:15
1584,964,11/21/2020 10:36
1585,5306,8/3/2020 22:14
1586,6441,8/23/2020 14:29
1587,4474,5/11/2020 23:57
1588,4688,1/22/2020 14:05
1589,4113,7/25/2021 6:54
1590,8435,11/7/2020 18:55
1591,2015,9/13/2020 22:06
1592,3277,9/2/2020 7:36
1593,7626,8/30/2021 13:29
1594,4763,11/18/2020 2:20
1595,8659,5/7/2021 22:07
1596,1820,8/18/2021 23:28
1597,7055,3/3/2021 5:10
1598,235,7/26/2020 17:47
1599,8113,3/13/2020 22:01
1600,9868,2/6/2020 23:22
1601,2921,6/27/2020 2:25
1602,7305,9/24/2020 1:26
1603,5080,11/13/2021 7:09
1604,1577,11/1/2020 10:13
1605,3867,11/18/2021 17:21
1606,9549,4/15/2021 22:49
1607,4802,3/24/2021 20:23
1608,6632,3/20/2021 8:42
1609,5873,6/10/2021 4:20
1610,7180,5/13/2021 1:26
1611,8920,10/10/2020 10:50
1612,204,8/17/2021 21:09
1613,3011,3/21/2020 6:03
1614,1017,1/26/2021 6:23
1615,8845,11/26/2020 0:05
1616,8443,2/8/2020 1:36
1617,6147,1/24/2020 13:20
1618,9350,2/14/2020 7:20
1619,6357,1/28/2021 2:38
1620,2413,7/21/2020 18:16
1621,6485,6/7/2021 18:32
1622,2293,8/16/2020 19:07
1623,122,7/21/2021 8:24
1624,4121,12/24/2021 21:28
1625,2203,10/27/2020 7:20
1626,7716,1/28/2020 7:26
1627,81,3/23/2021 10:48
1628,7678,10/4/2020 16:16
1629,3673,6/8/2020 19:21
1630,6669,9/27/2021 7:26
1631,8728,7/13/2021 22:55
1632,8474,1/1/2021 11:27
1633,1733,5/7/2021 19:29
1634,1963,12/30/2020 12:31
1635,6242,5/25/2020 10:40
1636,1792,1/11/2020 10:39
1637,7730,7/20/2021 13:17
1638,1457,9/16/2021 22:44
1639,7291,3/27/2021 17:49
1640,6214,7/30/2020 17:47
1641,3931,3/4/2020 11:07
1642,1381,5/22/2020 3:49
1643,597,4/10/2021 14:18
1644,8367,1/20/2021 20:29
1645,3997,11/3/2021 17:47
1646,3395,10/3/2020 7:44
1647,912,4/29/2021 1:58
1648,9027,3/26/2021 1:06
1649,165,12/21/2021 19:21
1650,840,1/28/2021 23:35
1651,1943,4/16/2020 17:29
1652,2955,11/11/2021 0:57
1653,8146,5/5/2020 16:12
1654,4902,12/22/2020 12:03
1655,9961,2/9/2021 17:50
1656,1430,2/25/2021 17:24
1657,2368,9/25/2020 23:45
1658,7370,11/3/2021 5:29
1659,141,4/3/2020 20:25
1660,7409,3/8/2021 9:10
1661,5249,7/27/2020 17:05
1662,3682,5/30/2021 5:48
1663,4042,1/13/2020 13:03
1664,2473,2/8/2021 0:16
1665,683,9/18/2020 13:46
1666,5987,3/13/2021 23:08
1667,7983,12/14/2020 14:45
1668,2327,10/12/2021 12:38
1669,8410,8/30/2021 11:14
1670,8836,12/4/2021 22:41
1671,5824,8/23/2020 4:09
1672,2785,6/18/2020 11:29
1673,1287,8/21/2020 7:58
1674,8004,2/27/2020 18:22
1675,643,12/30/2020 18:05
1676,5234,5/9/2021 7:04
1677,5396,2/16/2020 10:02
1678,8684,6/23/2020 11:56
1679,1266,4/18/2021 4:22
1680,4959,11/3/2021 11:21
1681,8094,4/28/2020 22:05
1682,6569,11/29/2021 10:56
1683,4475,3/7/2020 10:28
1684,7202,1/22/2021 18:57
1685,6828,6/26/2021 9:47
1686,7450,10/1/2021 10:09
1687,8318,7/25/2020 16:40
1688,9819,6/24/2021 16:33
1689,1666,6/13/2020 21:06
1690,8422,4/9/2021 0:37
1691,6664,7/26/2021 6:54
1692,9558,3/1/2021 13:44
1693,3541,3/12/2021 8:47
1694,3193,5/4/2020 3:39
1695,4772,1/22/2020 17:29
1696,9689,11/8/2020 5:20
1697,6865,3/16/2020 21:45
1698,8332,12/20/2021 23:47
1699,5521,2/19/2020 1:50
1700,9347,11/26/2021 3:07
1701,6969,12/11/2021 19:39
1702,1352,1/15/2021 20:59
1703,8266,12/1/2020 13:09
1704,5533,5/8/2020 15:54
1705,2283,3/31/2021 0:05
1706,9500,8/4/2020 10:17
1707,5352,4/21/2021 16:09
1708,790,4/14/2020 21:00
1709,1384,8/17/2021 13:02
1710,4973,10/30/2020 5:44
1711,6413,12/6/2021 8:07
