ID_PO,ID_SP,MABACKORDER,SOLUONG,DONGIA
959,9119,840028814,1,132000
960,4935,NULL      ,2,1942000
961,9598,497747947,4,611000
962,6556,249809925,6,566000
963,2356,924047919,1,2360000
964,6477,538806955,6,487000
965,7714,170852255,7,1724000
966,964,959893816,3,968000
967,6955,59649816,6,965000
968,5149,155814733,5,2156000
969,2261,92328749,8,2265000
970,2488,360470713,2,2492000
971,7252,77455867,1,1262000
972,5081,263401622,10,2088000
973,5593,694932683,3,2600000
974,9795,470716901,6,808000
975,2668,847422665,3,2672000
976,8868,106724016,3,2878000
977,1361,992009308,5,1365000
978,783,846439575,5,787000
979,8657,323853208,10,2667000
980,5238,21448888,6,2245000
981,1691,378571878,1,1695000
982,3014,972438868,1,21000
983,882,719405926,3,886000
984,2004,619428328,5,2008000
985,9082,333834437,9,95000
986,6035,539267959,5,45000
987,5874,546601341,6,2881000
988,1213,226760957,8,1217000
989,2380,943090983,4,2384000
990,3841,922143314,4,848000
991,3215,582937224,2,222000
992,6587,577908815,3,597000
993,1731,739471677,10,1735000
994,5603,601628605,9,2610000
995,6492,501277592,6,502000
996,8069,789545855,4,2079000
997,2414,366918705,7,2418000
998,8767,720906124,9,2777000
999,7701,867433465,8,1711000
1000,1785,853300012,4,1789000
1001,5947,190557341,7,2954000
1002,2242,568889716,4,2246000
1003,6253,571650658,6,263000
1004,7683,641698557,2,1693000
1005,1628,942660748,6,1632000
1006,8304,315120675,9,2314000
1007,879,755806050,6,883000
1008,9500,380558576,9,513000
1009,1465,342299627,2,1469000
1010,4022,760687178,2,1029000
1011,5670,167273018,6,2677000
1012,7685,862080309,3,1695000
1013,1803,562210828,8,1807000
1014,5581,411565939,10,2588000
1015,4228,20300802,3,1235000
1016,9471,441180979,4,484000
1017,9275,126650636,6,288000
1018,9325,438641222,9,338000
1019,2058,839380293,8,2062000
1020,6953,302050586,8,963000
1021,7039,818075492,4,1049000
1022,352,777406676,8,356000
1023,3824,352339886,5,831000
1024,1649,517760447,3,1653000
1025,6088,559766955,6,98000
1026,3239,679746780,9,246000
1027,7516,465890689,9,1526000
1028,3163,223225977,8,170000
1029,4855,632934613,9,1862000
1030,2116,694402715,6,2120000
1031,9458,257788138,2,471000
1032,1311,751707020,2,1315000
1033,3171,978783384,6,178000
1034,1626,145987988,8,1630000
1035,8633,487945842,7,2643000
1036,6938,758383061,7,948000
1037,484,103812115,7,488000
1038,9928,445615062,3,941000
1039,3744,79672047,7,751000
1040,9432,69312397,1,445000
1041,9089,798210477,1,102000
1042,5563,45632035,4,2570000
1043,7311,274239531,9,1321000
1044,2643,714789626,4,2647000
1045,2489,495121333,8,2493000
1046,2074,328664807,3,2078000
1047,9878,685502472,6,891000
1048,4841,108127179,8,1848000
1049,6698,506239963,1,708000
1050,2227,261877617,7,2231000
1051,6760,624663692,1,770000
1052,2586,649191880,2,2590000
1053,5327,411142130,4,2334000
1054,8395,896554118,9,2405000
1055,8080,820176166,2,2090000
1056,3085,536095409,4,92000
1057,5914,887380761,4,2921000
1058,995,699129981,10,999000
1059,1679,390033047,6,1683000
1060,6307,500250256,6,317000
1061,2702,794372069,4,2706000
1062,5435,851122311,4,2442000
1063,9016,407634339,5,29000
1064,5848,240988125,1,2855000
1065,6949,821121310,2,959000
1066,3652,962423598,10,659000
1067,227,629246439,3,231000
1068,3600,826620097,1,607000
1069,6335,902415049,10,345000
1070,7613,169855769,4,1623000
1071,6097,331387114,4,107000
1072,2213,32274692,6,2217000
1073,3047,411709039,9,54000
1074,403,229392938,7,407000
1075,2589,660578944,4,2593000
1076,6883,540266026,4,893000
1077,574,795911326,5,578000
1078,7530,295619268,9,1540000
1079,3087,296111615,5,94000
1080,912,926693856,8,916000
1081,7262,988489205,1,1272000
1082,3124,390724918,3,131000
1083,3772,20793246,1,779000
1084,1302,986030087,8,1306000
1085,4816,197692095,3,1823000
1086,7086,768547770,8,1096000
1087,7857,72836275,7,1867000
1088,8236,863908802,10,2246000
1089,6008,681750357,5,18000
1090,4260,102048252,9,1267000
1091,2911,139842827,8,2915000
1092,6071,371040406,9,81000
1093,5232,841650403,4,2239000
1094,9973,921496582,8,986000
1095,5316,106614115,4,2323000
1096,4631,838115938,9,1638000
1097,5418,152592637,4,2425000
1098,4838,726762608,4,1845000
1099,7867,632015646,5,1877000
1100,5895,466299624,1,2902000
1101,2305,606288417,9,2309000
1102,8177,11030850,5,2187000
1103,177,249478227,3,181000
1104,7001,3197305,9,1011000
1105,3708,755023059,7,715000
1106,1476,166513809,9,1480000
1107,1380,765422317,6,1384000
1108,9032,664806117,4,45000
1109,9858,49089815,8,871000
1110,5272,686041843,10,2279000
1111,1687,847001608,4,1691000
1112,2765,327256504,1,2769000
1113,6252,293249004,1,262000
1114,3369,545457593,10,376000
1115,3704,605455068,2,711000
1116,8048,998045843,1,2058000
1117,9663,777991378,5,676000
1118,3866,340186491,3,873000
1119,4175,375094365,7,1182000
1120,3451,214200721,7,458000
1121,6710,368631510,10,720000
1122,500,657564961,2,504000
1123,2399,365556065,2,2403000
1124,3141,96883653,2,148000
1125,2827,758758348,9,2831000
1126,4793,147777730,5,1800000
1127,788,285458664,9,792000
1128,3044,366181736,4,51000
1129,9808,702717526,2,821000
1130,5183,503354191,6,2190000
1131,2608,761294865,10,2612000
1132,9738,696650756,4,751000
1133,5958,89931930,8,2965000
1134,8392,496518580,7,2402000
1135,8598,881367291,9,2608000
1136,2030,154794430,10,2034000
1137,2170,350553637,4,2174000
1138,4562,4108330,3,1569000
1139,3756,522863199,3,763000
1140,2080,589742394,5,2084000
1141,2953,365068131,10,2957000
1142,2529,630717669,3,2533000
1143,2023,413919311,5,2027000
1144,659,275543114,2,663000
1145,3658,927166137,10,665000
1146,6262,925501252,2,272000
1147,5021,560480039,8,2028000
1148,5526,801523958,8,2533000
1149,2251,412422114,3,2255000
1150,83,388122343,3,87000
1151,3280,780027201,5,287000
1152,6103,850207162,6,113000
1153,771,665085264,1,775000
1154,1362,374500096,4,1366000
1155,6952,750238198,1,962000
1156,4690,354100974,7,1697000
1157,4049,192869116,5,1056000
1158,8150,716692244,8,2160000
1159,2099,546536671,2,2103000
1160,6020,21999750,9,30000
1161,7615,182465079,6,1625000
1162,5775,402358182,6,2782000
1163,4057,16111854,9,1064000
1164,8313,48699837,7,2323000
1165,2199,816708268,9,2203000
1166,7947,628660732,5,1957000
1167,9465,127130448,5,478000
1168,8305,537908988,4,2315000
1169,7220,672929546,5,1230000
1170,127,336861889,9,131000
1171,6339,261245972,4,349000
1172,115,282830782,10,119000
1173,5103,884004499,4,2110000
1174,1124,500205299,7,1128000
1175,446,371997521,9,450000
1176,9855,501785028,8,868000
1177,8565,879914710,5,2575000
1178,9677,348973806,10,690000
1179,7975,71234000,4,1985000
1180,885,46148764,8,889000
1181,2796,483674469,9,2800000
1182,896,476808584,10,900000
1183,8054,644237764,6,2064000
1184,6655,581210909,3,665000
1185,1863,136103540,5,1867000
1186,1159,866114091,8,1163000
1187,7954,341638409,5,1964000
1188,1773,489223997,1,1777000
1189,3094,528589145,4,101000
1190,1217,561517393,4,1221000
1191,9977,313123243,3,990000
1192,375,511776756,9,379000
1193,84,830239083,5,88000
1194,68,210300429,6,72000
1195,4919,487440281,4,1926000
1196,1895,602803650,9,1899000
1197,5578,411636701,7,2585000
1198,508,145122714,5,512000
1199,2308,470264248,10,2312000
1200,6607,799292141,5,617000
1201,6031,266160792,8,41000
1202,5022,716301070,3,2029000
1203,4956,79935344,5,1963000
1204,1246,892835659,7,1250000
1205,4940,257389593,8,1947000
1206,1669,339357581,4,1673000
1207,6658,431692936,3,668000
1208,1233,22429839,7,1237000
1209,9889,943958590,1,902000
1210,9720,931160121,2,733000
1211,2832,565867665,3,2836000
1212,4234,21225601,5,1241000
1213,8056,596843148,2,2066000
1214,5898,473047761,4,2905000
1215,8340,645372457,9,2350000
1216,8661,758266203,9,2671000
1217,1821,112258552,5,1825000
1218,7968,448519172,5,1978000
1219,2854,142750133,2,2858000
1220,1529,572452072,10,1533000
1221,4397,440652231,3,1404000
1222,7994,620399566,2,2004000
1223,2926,379314446,4,2930000
1224,6201,650121121,2,211000
1225,7143,637692709,10,1153000
1226,4377,984026049,1,1384000
1227,5379,306491602,9,2386000
1228,7481,387831561,4,1491000
1229,2416,619881539,8,2420000
1230,3516,786534466,10,523000
1231,326,53073016,8,330000
1232,1725,561229450,5,1729000
1233,1137,126182341,3,1141000
1234,9439,308269045,6,452000
1235,9212,665151763,3,225000
1236,6409,897985200,4,419000
1237,1414,16410001,7,1418000
1238,7996,575764555,9,2006000
1239,3016,754771993,10,23000
1240,9281,451227765,6,294000
1241,2778,106387660,3,2782000
1242,757,771884977,5,761000
1243,7392,396489565,6,1402000
1244,9171,838992955,1,184000
1245,7507,447382460,5,1517000
1246,399,153273606,4,403000
1247,2283,826491557,4,2287000
1248,1917,979845075,1,1921000
1249,1417,683569779,3,1421000
1250,9076,27726913,1,89000
1251,9881,694753561,1,894000
1252,8003,611303544,4,2013000
1253,5793,695469278,6,2800000
1254,9929,59747590,8,942000
1255,5569,630773045,4,2576000
1256,1943,10348848,4,1947000
1257,4356,654016583,7,1363000
1258,962,162481948,6,966000
1259,4246,897380770,2,1253000
1260,2751,102763254,10,2755000
1261,5313,186235765,10,2320000
1262,6402,605491254,2,412000
1263,9460,399974721,3,473000
1264,3378,973496479,8,385000
1265,4597,214386349,8,1604000
1266,311,962374009,10,315000
1267,7076,808590199,3,1086000
1268,8674,808495666,8,2684000
1269,1563,260658369,3,1567000
1270,5167,422215658,4,2174000
1271,2280,798210523,3,2284000
1272,9787,NULL      ,7,800000
1273,6105,963966088,4,115000
1274,3012,647065806,3,19000
1275,7200,701962042,4,1210000
1276,5438,541138479,1,2445000
1277,4425,666354197,6,1432000
1278,7074,153673178,10,1084000
1279,5219,92236773,8,2226000
1280,7509,472543095,4,1519000
1281,3496,419460616,3,503000
1282,4078,628549362,6,1085000
1283,6219,896081242,2,229000
1284,2192,499684017,8,2196000
1285,603,465389097,6,607000
1286,7514,526906386,10,1524000
1287,3324,913230761,5,331000
1288,9434,NULL      ,2,447000
1289,5521,563318689,9,2528000
1290,4048,918430948,7,1055000
1291,3345,649363309,1,352000
1292,4167,243039178,8,1174000
1293,1590,299484070,10,1594000
1294,9450,805728921,1,463000
1295,6690,302045179,9,700000
1296,3808,895532571,6,815000
1297,3387,340075125,5,394000
1298,1292,116138889,1,1296000
1299,1814,NULL      ,6,1818000
1300,2397,514179723,7,2401000
1301,652,687837348,9,656000
1302,1285,701421118,7,1289000
1303,573,671791562,4,577000
1304,8167,262535499,4,2177000
1305,5506,927924156,1,2513000
1306,6632,730352443,1,642000
1307,5015,828447238,3,2022000
1308,2088,670411457,7,2092000
1309,2235,753597796,4,2239000
1310,5121,294829485,7,2128000
1311,5441,93791629,7,2448000
1312,9596,900595169,3,609000
1313,7452,15681977,6,1462000
1314,8954,305341828,4,2964000
1315,1492,669461643,9,1496000
1316,501,572036746,1,505000
1317,1987,617653635,2,1991000
1318,5430,778308636,2,2437000
1319,191,448329371,10,195000
1320,2997,406401073,4,3001000
1321,790,933884057,7,794000
1322,8578,281463257,4,2588000
1323,9454,636751424,3,467000
1324,6703,263541872,4,713000
1325,3803,142875110,9,810000
1326,8523,970654529,5,2533000
1327,9801,853601621,9,814000
1328,1456,379316514,5,1460000
1329,3385,324048553,8,392000
1330,969,410742534,4,973000
1331,6194,880052359,6,204000
1332,7927,547852866,1,1937000
1333,3611,400517260,9,618000
1334,2957,873598409,4,2961000
1335,8451,700189753,5,2461000
1336,4565,449152478,3,1572000
1337,6280,754812981,4,290000
1338,342,385731139,5,346000
1339,4176,298438623,8,1183000
1340,8758,399832963,4,2768000
1341,2703,876408083,6,2707000
1342,7923,463216350,3,1933000
1343,1126,134816160,5,1130000
1344,7751,2215660,1,1761000
1345,5756,605323014,7,2763000
1346,807,793289362,5,811000
1347,1622,891594547,2,1626000
1348,6554,162133110,8,564000
1349,1826,294948983,3,1830000
1350,5090,940440979,1,2097000
1351,6156,362512960,1,166000
1352,5724,851023086,9,2731000
1353,7377,296745109,9,1387000
1354,6438,315701008,8,448000
1355,477,310371637,4,481000
1356,5352,988010035,10,2359000
1357,4786,149223331,9,1793000
1358,6039,90915023,1,49000
1359,619,786423420,4,623000
1360,7658,521197301,4,1668000
1361,1355,762411972,6,1359000
1362,61,863214909,10,65000
1363,950,244819447,1,954000
1364,8651,390490775,8,2661000
1365,2132,233940070,2,2136000
1366,2654,91406811,9,2658000
1367,6126,608278906,6,136000
1368,7258,720509004,7,1268000
1369,3625,653317958,10,632000
1370,9595,308985167,5,608000
1371,3359,702872783,10,366000
1372,791,13261041,5,795000
1373,9170,320379333,2,183000
1374,3733,593747111,8,740000
1375,7580,484775229,2,1590000
1376,6798,307621939,8,808000
1377,7144,34401960,3,1154000
1378,3698,503664207,1,705000
1379,5,158903441,1,9000
1380,9531,551017983,5,544000
1381,2689,779636368,2,2693000
1382,2889,747320006,2,2893000
1383,3568,717281943,4,575000
1384,1906,745293016,9,1910000
1385,685,191479343,7,689000
1386,2682,351727523,1,2686000
1387,2833,939758691,2,2837000
1388,6003,77199526,5,13000
1389,3311,636228786,7,318000
1390,4891,824728962,6,1898000
1391,9438,343429876,7,451000
1392,3400,923462128,2,407000
1393,270,337679990,7,274000
1394,8049,574007779,2,2059000
1395,1723,406577654,7,1727000
1396,5528,633497729,1,2535000
1397,8338,374618543,10,2348000
1398,4393,860579117,6,1400000
1399,6679,625649735,2,689000
1400,5417,99610299,7,2424000
1401,1314,609448342,7,1318000
1402,6640,424939034,7,650000
1403,1677,229150514,2,1681000
1404,5650,177310330,8,2657000
1405,9349,407548648,5,362000
1406,4601,970060589,9,1608000
1407,6139,132337075,7,149000
1408,3151,361448553,8,158000
1409,6675,994122230,10,685000
1410,8362,254843808,9,2372000
1411,8776,145524134,4,2786000
1412,5684,740781289,5,2691000
1413,4505,695090251,6,1512000
1414,1100,644183750,1,1104000
1415,1619,548744974,2,1623000
1416,5611,806813677,10,2618000
1417,4867,632116411,6,1874000
1418,4975,387247201,5,1982000
1419,2985,753862431,4,2989000
1420,2037,808159141,8,2041000
1421,5715,406736906,8,2722000
1422,1462,967512139,6,1466000
1423,717,225466243,4,721000
1424,5102,601238406,4,2109000
1425,6635,136838078,2,645000
1426,2904,290036837,4,2908000
1427,6015,36471560,4,25000
1428,8720,796475426,1,2730000
1429,2361,563905905,6,2365000
1430,3694,637341447,7,701000
1431,8263,256662776,10,2273000
1432,1596,643573884,8,1600000
1433,9756,888575893,1,769000
1434,7689,108505343,7,1699000
1435,7827,347634943,4,1837000
1436,1112,588704383,7,1116000
1437,5487,505650372,10,2494000
1438,2664,774931239,1,2668000
1439,2942,866212490,10,2946000
1440,8924,932707374,4,2934000
1441,7493,834532867,8,1503000
1442,4215,305286771,6,1222000
1443,708,487671927,9,712000
1444,474,24019916,7,478000
1445,3972,569658793,1,979000
1446,9504,82866616,10,517000
1447,7212,484336817,5,1222000
1448,9342,228720434,7,355000
1449,1459,283514218,10,1463000
1450,5524,313614597,10,2531000
1451,3538,663889926,5,545000
1452,3981,649179130,1,988000
1453,9614,584687471,6,627000
1454,4122,231873935,9,1129000
1455,4758,95202312,5,1765000
1456,5814,627133414,7,2821000
1457,9547,762575235,6,560000
1458,7338,157172875,5,1348000
1459,9721,930598856,10,734000
1460,2867,207141705,9,2871000
1461,9651,881285500,4,664000
1462,3944,942787658,6,951000
1463,6842,216301279,2,852000
1464,4461,560600569,2,1468000
1465,9612,3174676,9,625000
1466,7135,356958025,5,1145000
1467,7557,534173075,10,1567000
1468,1861,907590462,7,1865000
1469,7048,443489667,4,1058000
1470,8962,239623956,6,2972000
1471,4085,924322538,9,1092000
1472,8316,539423363,10,2326000
1473,6239,752910582,5,249000
1474,3281,171401323,5,288000
1475,4068,815875690,5,1075000
1476,1072,824545929,1,1076000
1477,9469,675128770,9,482000
1478,1920,212433798,9,1924000
1479,1866,562770667,6,1870000
1480,8241,995648247,10,2251000
1481,7599,349271494,2,1609000
1482,9418,355083364,4,431000
1483,9260,205731633,2,273000
1484,113,681119804,2,117000
1485,4897,331687085,2,1904000
1486,9806,688339677,9,819000
1487,4157,833236441,10,1164000
1488,390,246570584,6,394000
1489,2091,989365590,8,2095000
1490,6829,961987383,5,839000
1491,4716,590243286,9,1723000
1492,5813,543312332,2,2820000
1493,1632,20500255,1,1636000
1494,108,229447957,2,112000
1495,1032,237606264,1,1036000
1496,8824,333145652,1,2834000
1497,7847,591388423,4,1857000
1498,8013,353137397,1,2023000
1499,3330,388178475,7,337000
1500,4968,478240664,2,1975000
1501,9150,854886770,8,163000
1502,1536,590451772,3,1540000
1503,493,221884590,7,497000
1504,2780,521192590,2,2784000
1505,2458,207208023,10,2462000
1506,1489,632994872,5,1493000
1507,7451,182321649,9,1461000
1508,1998,290600306,9,2002000
1509,3947,435332705,6,954000
1510,3128,595183049,5,135000
1511,9071,478954446,6,84000
1512,8434,827701888,9,2444000
1513,7959,824123738,1,1969000
1514,8603,189843230,6,2613000
1515,9990,221605461,7,1003000
1516,5460,801784118,8,2467000
1517,7602,274734311,2,1612000
1518,2645,748735663,7,2649000
1519,9828,948834836,2,841000
1520,2303,756082493,1,2307000
1521,2567,NULL      ,2,2571000
1522,1794,937616140,1,1798000
1523,1139,48233722,4,1143000
1524,5349,939323572,5,2356000
1525,8275,735344095,6,2285000
1526,3383,935231627,2,390000
1527,2632,574848264,2,2636000
1528,847,171407404,2,851000
1529,3902,551267691,5,909000
1530,354,432700423,2,358000
1531,6544,86914836,1,554000
1532,5077,753193649,3,2084000
1533,869,419022776,2,873000
1534,8751,680538377,10,2761000
1535,559,36104277,10,563000
1536,1749,NULL      ,5,1753000
1537,6497,892458944,4,507000
1538,6208,967649041,1,218000
1539,1654,736871178,5,1658000
1540,396,538931745,10,400000
1541,8867,450951636,4,2877000
1542,1700,248264328,2,1704000
1543,3013,161724637,3,20000
1544,2333,800137492,1,2337000
1545,5624,755673948,1,2631000
1546,8073,145344903,7,2083000
1547,612,465002911,2,616000
1548,2376,736877757,3,2380000
1549,2959,325404744,8,2963000
1550,4073,26376036,7,1080000
1551,7704,152989281,2,1714000
1552,7950,869610984,2,1960000
1553,7638,985448648,7,1648000
1554,9295,965534319,7,308000
1555,7283,564914561,2,1293000
1556,9318,221335371,6,331000
1557,9222,643777269,10,235000
1558,3295,925609203,5,302000
1559,7859,990895327,4,1869000
1560,148,421135984,1,152000
1561,2965,393704967,3,2969000
1562,7403,218470902,5,1413000
1563,4773,394252197,3,1780000
